# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60395.500000,764726400.016925,-381341.933323,-120424.108781,-54971.264810,0.339336,-0.801936,-0.445448
60395.520000,764728127.979019,-380752.128900,-121808.716828,-55740.475602,0.343321,-0.800652,-0.444861
60395.540000,764729856.024852,-380155.413232,-123191.159060,-56508.701549,0.347302,-0.799352,-0.444265
60395.560000,764731584.022637,-379551.840616,-124571.303913,-57275.869603,0.351278,-0.798037,-0.443661
60395.580000,764733312.030490,-378941.400085,-125949.171833,-58041.991175,0.355247,-0.796708,-0.443048
60395.600000,764735040.040654,-378324.103530,-127324.730592,-58807.048406,0.359211,-0.795362,-0.442428
60395.620000,764736767.992651,-377699.982236,-128697.906166,-59571.000171,0.363170,-0.794002,-0.441799
60395.640000,764738496.030367,-377068.993524,-130068.786870,-60333.895665,0.367124,-0.792627,-0.441161
60395.660000,764740224.010320,-376431.199204,-131437.232876,-61095.657136,0.371071,-0.791238,-0.440516
60395.680000,764741951.986920,-375786.589253,-132803.261478,-61856.294259,0.375014,-0.789833,-0.439862
60395.700000,764743679.975889,-375135.167564,-134166.859194,-62615.799586,0.378950,-0.788413,-0.439200
60395.720000,764745407.966136,-374476.948165,-135527.991376,-63374.153882,0.382881,-0.786978,-0.438529
60395.740000,764747135.994638,-373811.926807,-136886.661227,-64131.358996,0.386806,-0.785528,-0.437850
60395.760000,764748863.984983,-373140.143042,-138242.782846,-64887.367119,0.390725,-0.784064,-0.437163
60395.780000,764750592.044568,-372461.565231,-139596.414665,-65642.210889,0.394638,-0.782583,-0.436467
60395.800000,764752319.993364,-371776.274711,-140947.389995,-66395.797409,0.398545,-0.781089,-0.435763
60395.820000,764754047.966993,-371084.228743,-142295.789342,-67148.171629,0.402445,-0.779579,-0.435052
60395.840000,764755776.007393,-370385.420603,-143641.619507,-67899.337425,0.406340,-0.778055,-0.434332
60395.860000,764757503.967678,-369679.920552,-144984.740465,-68649.216703,0.410228,-0.776516,-0.433603
60395.880000,764759231.995177,-368967.679351,-146325.241099,-69397.859151,0.414110,-0.774962,-0.432866
60395.900000,764760960.024155,-368248.734704,-147663.044649,-70145.221977,0.417986,-0.773393,-0.432121
60395.920000,764762688.003459,-367523.119292,-148998.086047,-70891.268886,0.421855,-0.771810,-0.431368
60395.940000,764764415.981674,-366790.824234,-150330.377394,-71636.006695,0.425717,-0.770211,-0.430607
60395.960000,764766144.020992,-366051.834143,-151659.940962,-72379.447934,0.429574,-0.768598,-0.429837
60395.980000,764767872.002735,-365306.211249,-152986.659956,-73121.527360,0.433423,-0.766970,-0.429059
60396.000000,764769600.010834,-364553.931073,-154310.573419,-73862.266876,0.437266,-0.765327,-0.428273
60396.020000,764771328.041282,-363795.006769,-155631.652732,-74601.650546,0.441102,-0.763671,-0.427479
60396.040000,764773055.991340,-363029.495617,-156949.794101,-75339.620333,0.444930,-0.761998,-0.426676
60396.060000,764774784.022422,-362257.338033,-158265.095292,-76076.231045,0.448753,-0.760311,-0.425866
60396.080000,764776511.969566,-361478.619791,-159577.405421,-76811.398250,0.452567,-0.758610,-0.425047
60396.100000,764778239.958430,-360693.296666,-160886.794726,-77545.161357,0.456376,-0.756894,-0.424220
60396.120000,764779967.966511,-359901.390817,-162193.220739,-78277.496652,0.460177,-0.755164,-0.423385
60396.140000,764781696.009701,-359102.907058,-163496.670101,-79008.396730,0.463970,-0.753418,-0.422542
60396.160000,764783423.980265,-358297.907880,-164797.036446,-79737.802011,0.467757,-0.751659,-0.421691
60396.180000,764785151.999809,-357486.349429,-166094.386199,-80465.749822,0.471535,-0.749884,-0.420831
60396.200000,764786880.010141,-356668.271517,-167388.650419,-81192.201563,0.475307,-0.748096,-0.419963
60396.220000,764788608.017817,-355843.684005,-168679.808978,-81917.146008,0.479071,-0.746292,-0.419088
60396.240000,764790335.960819,-355012.629856,-169967.790663,-82640.543233,0.482827,-0.744475,-0.418204
60396.260000,764792063.978139,-354175.055241,-171252.674020,-83362.437436,0.486576,-0.742642,-0.417312
60396.280000,764793791.979283,-353331.016934,-172534.366634,-84082.776778,0.490318,-0.740795,-0.416412
60396.300000,764795519.973311,-352480.523941,-173812.850325,-84801.551118,0.494051,-0.738934,-0.415504
60396.320000,764797247.979144,-351623.580405,-175088.114198,-85518.754405,0.497777,-0.737059,-0.414588
60396.340000,764798976.035699,-350760.180238,-176360.161914,-86234.388794,0.501495,-0.735168,-0.413664
60396.360000,764800703.957572,-349890.430212,-177628.832402,-86948.363729,0.505204,-0.733264,-0.412732
60396.380000,764802431.980555,-349014.225638,-178894.274096,-87660.762816,0.508907,-0.731345,-0.411792
60396.400000,764804159.981928,-348131.642204,-180156.372136,-88371.521495,0.512600,-0.729412,-0.410844
60396.420000,764805887.955847,-347242.697206,-181415.097691,-89080.623594,0.516286,-0.727465,-0.409887
60396.440000,764807615.970947,-346347.369407,-182670.476041,-89788.083445,0.519963,-0.725504,-0.408924
60396.460000,764809344.013163,-345445.679975,-183922.472131,-90493.881390,0.523632,-0.723528,-0.407951
60396.480000,764811072.000361,-344537.686306,-185171.001947,-91197.970141,0.527292,-0.721538,-0.406971
60396.500000,764812800.006126,-343623.364428,-186416.094209,-91900.365977,0.530945,-0.719534,-0.405983
60396.520000,764814528.020336,-342702.734159,-187657.717033,-92601.050996,0.534589,-0.717516,-0.404987
60396.540000,764816256.019441,-341775.822812,-188895.829049,-93300.001937,0.538224,-0.715483,-0.403983
60396.560000,764817983.986107,-340842.654787,-190130.393558,-93997.198163,0.541851,-0.713436,-0.402971
60396.580000,764819712.004092,-339903.199706,-191361.445956,-94692.659751,0.545469,-0.711375,-0.401952
60396.600000,764821440.030989,-338957.495370,-192588.931504,-95386.355881,0.549078,-0.709301,-0.400924
60396.620000,764823167.975327,-338005.607425,-193812.761156,-96078.236301,0.552678,-0.707212,-0.399889
60396.640000,764824896.008532,-337047.456720,-195033.032057,-96768.356023,0.556270,-0.705109,-0.398845
60396.660000,764826624.010283,-336083.125068,-196249.634846,-97456.653300,0.559853,-0.702993,-0.397793
60396.680000,764828351.996269,-335112.619523,-197462.556556,-98143.120880,0.563426,-0.700861,-0.396735
60396.700000,764830079.985957,-334135.944830,-198671.786754,-98827.752946,0.566990,-0.698717,-0.395667
60396.720000,764831808.024507,-333153.090984,-199877.332813,-99510.553777,0.570546,-0.696558,-0.394593
60396.740000,764833536.022949,-332164.124396,-201079.108586,-100191.474678,0.574092,-0.694385,-0.393510
60396.760000,764835263.970917,-331169.067512,-202277.083200,-100870.498230,0.577628,-0.692199,-0.392420
60396.780000,764836991.999073,-330167.861016,-203471.323186,-101547.662245,0.581156,-0.689999,-0.391321
60396.800000,764838720.011338,-329160.576476,-204661.738047,-102222.915522,0.584673,-0.687784,-0.390215
60396.820000,764840447.974416,-328147.249972,-205848.281213,-102896.231725,0.588181,-0.685557,-0.389101
60396.840000,764842175.990517,-327127.838004,-207030.999057,-103567.637269,0.591680,-0.683315,-0.387980
60396.860000,764843903.984814,-326102.401121,-208209.816509,-104237.089647,0.595169,-0.681059,-0.386850
60396.880000,764845631.961454,-325070.953779,-209384.712849,-104904.577178,0.598649,-0.678790,-0.385714
60396.900000,764847359.977846,-324033.478349,-210555.703349,-105570.108649,0.602119,-0.676507,-0.384569
60396.920000,764849088.032297,-322989.992382,-211722.763016,-106233.669973,0.605579,-0.674211,-0.383416
60396.940000,764850815.970206,-321940.606667,-212885.764141,-106895.188622,0.609030,-0.671901,-0.382256
60396.960000,764852543.956819,-320885.238345,-214044.794684,-107554.714717,0.612469,-0.669578,-0.381088
60396.980000,764854272.016907,-319823.888907,-215199.847373,-108212.244253,0.615900,-0.667240,-0.379913
60397.000000,764855999.964634,-318756.690059,-216350.774725,-108867.693368,0.619320,-0.664890,-0.378730
60397.020000,764857727.982175,-317683.546991,-217497.674874,-109521.118049,0.622729,-0.662526,-0.377540
60397.040000,764859456.000671,-316604.519714,-218640.478575,-110172.478966,0.626129,-0.660148,-0.376341
60397.060000,764861183.992079,-315519.643561,-219779.144111,-110821.752447,0.629519,-0.657757,-0.375136
60397.080000,764862912.006804,-314428.904750,-220913.681520,-111468.944320,0.632898,-0.655352,-0.373922
60397.100000,764864639.979097,-313332.362808,-222044.024553,-112114.016906,0.636266,-0.652935,-0.372701
60397.120000,764866368.009447,-312229.971942,-223170.215798,-112756.994618,0.639625,-0.650503,-0.371472
60397.140000,764868095.995011,-311121.815848,-224292.165130,-113397.826121,0.642972,-0.648058,-0.370236
60397.160000,764869824.021036,-310007.858171,-225409.904938,-114036.530026,0.646309,-0.645601,-0.368993
60397.180000,764871552.015144,-308888.163904,-226523.365434,-114673.066572,0.649636,-0.643129,-0.367741
60397.200000,764873279.995323,-307762.740158,-227632.535527,-115307.429520,0.652951,-0.640645,-0.366482
60397.220000,764875008.020317,-306631.567080,-228737.429940,-115939.627419,0.656256,-0.638148,-0.365216
60397.240000,764876736.025942,-305494.705329,-229837.984801,-116569.623846,0.659550,-0.635637,-0.363943
60397.260000,764878463.981157,-304352.194508,-230934.157888,-117197.394730,0.662833,-0.633113,-0.362662
60397.280000,764880192.005414,-303203.974480,-232026.002236,-117822.970572,0.666105,-0.630576,-0.361373
60397.300000,764881920.005019,-302050.126373,-233113.435891,-118446.304547,0.669366,-0.628026,-0.360077
60397.320000,764883647.995049,-300890.659465,-234196.445932,-119067.389362,0.672615,-0.625463,-0.358774
60397.340000,764885376.016070,-299725.565690,-235275.035186,-119686.226768,0.675854,-0.622887,-0.357463
60397.360000,764887104.004745,-298554.907198,-236349.141722,-120302.781357,0.679081,-0.620298,-0.356145
60397.380000,764888832.017054,-297378.665606,-237418.777987,-120917.060397,0.682298,-0.617696,-0.354820
60397.400000,764890560.023075,-296196.880838,-238483.903087,-121529.040533,0.685502,-0.615081,-0.353486
60397.420000,764892287.972191,-295009.607536,-239544.463809,-122138.691305,0.688695,-0.612454,-0.352147
60397.440000,764894015.958928,-293816.800699,-240600.496052,-122746.033472,0.691877,-0.609814,-0.350799
60397.460000,764895743.981341,-292618.481284,-241651.976203,-123351.053604,0.695047,-0.607160,-0.349445
60397.480000,764897472.015365,-291414.685821,-242698.867354,-123953.730608,0.698206,-0.604494,-0.348083
60397.500000,764899199.956943,-290205.507375,-243741.084773,-124554.015816,0.701352,-0.601815,-0.346714
60397.520000,764900928.027753,-288990.810936,-244778.740060,-125151.973652,0.704487,-0.599123,-0.345337
60397.540000,764902655.979404,-287770.791448,-245811.662119,-125747.505660,0.707610,-0.596419,-0.343954
60397.560000,764904383.979753,-286545.351283,-246839.929775,-126340.657402,0.710721,-0.593703,-0.342563
60397.580000,764906111.994025,-285314.535397,-247863.500277,-126931.404374,0.713820,-0.590973,-0.341165
60397.600000,764907840.009495,-284078.373528,-248882.344320,-127519.729806,0.716907,-0.588231,-0.339760
60397.620000,764909567.976408,-282836.922338,-249896.411120,-128105.604502,0.719983,-0.585477,-0.338348
60397.640000,764911295.970026,-281590.148824,-250905.723361,-128689.041703,0.723046,-0.582710,-0.336928
60397.660000,764913024.005038,-280338.063150,-251910.267824,-129270.033929,0.726097,-0.579931,-0.335502
60397.680000,764914751.991343,-279080.751786,-252909.970684,-129848.538629,0.729135,-0.577140,-0.334068
60397.700000,764916480.001300,-277818.183505,-253904.852528,-130424.567852,0.732161,-0.574336,-0.332628
60397.720000,764918207.984135,-276550.416822,-254894.862817,-130998.092486,0.735175,-0.571519,-0.331180
60397.740000,764919936.008588,-275277.422731,-255880.019601,-131569.123137,0.738176,-0.568690,-0.329725
60397.760000,764921663.999073,-273999.278513,-256860.258563,-132137.622684,0.741164,-0.565850,-0.328263
60397.780000,764923392.010066,-272715.965642,-257835.589523,-132703.596965,0.744140,-0.562996,-0.326794
60397.800000,764925120.029817,-271427.514566,-258805.984666,-133267.030005,0.747104,-0.560131,-0.325319
60397.820000,764926847.968578,-270134.014462,-259771.372905,-133827.880663,0.750054,-0.557254,-0.323836
60397.840000,764928576.001952,-268835.355871,-260731.831354,-134386.193899,0.752992,-0.554364,-0.322346
60397.860000,764930304.039621,-267531.628398,-261687.288524,-134941.928345,0.755917,-0.551463,-0.320850
60397.880000,764932032.033656,-266222.890645,-262637.697284,-135495.056736,0.758829,-0.548549,-0.319346
60397.900000,764933760.000483,-264909.152861,-263583.046254,-136045.572589,0.761728,-0.545624,-0.317836
60397.920000,764935488.018490,-263590.377833,-264523.357549,-136593.488955,0.764614,-0.542686,-0.316318
60397.940000,764937216.017143,-262266.641843,-265458.572058,-137138.771562,0.767487,-0.539737,-0.314795
60397.960000,764938944.014334,-260937.953992,-266388.679040,-137681.414311,0.770347,-0.536776,-0.313264
60397.980000,764940671.974724,-259604.364408,-267313.639180,-138221.394421,0.773193,-0.533803,-0.311726
60398.000000,764942400.012239,-258265.807938,-268233.492918,-138758.735680,0.776026,-0.530818,-0.310182
60398.020000,764944127.965063,-256922.432960,-269148.133820,-139293.376086,0.778846,-0.527822,-0.308630
60398.040000,764945855.996861,-255574.135409,-270057.628315,-139825.354640,0.781653,-0.524813,-0.307073
60398.060000,764947584.019975,-254221.006617,-270961.909775,-140354.632567,0.784445,-0.521794,-0.305508
60398.080000,764949312.023905,-252863.078286,-271860.952744,-140881.195136,0.787225,-0.518762,-0.303936
60398.100000,764951039.968491,-251500.405746,-272754.716651,-141405.018741,0.789990,-0.515719,-0.302359
60398.120000,764952768.035209,-250132.869185,-273643.275120,-141926.146733,0.792743,-0.512664,-0.300774
60398.140000,764954495.972350,-248760.691499,-274526.478887,-142444.491749,0.795482,-0.509598,-0.299183
60398.160000,764956224.016014,-247383.709072,-275404.428928,-142960.113230,0.798205,-0.506521,-0.297585
60398.180000,764957951.997602,-246002.079940,-276277.019641,-143472.949358,0.800917,-0.503432,-0.295981
60398.200000,764959679.997160,-244615.764278,-277144.272000,-143983.012632,0.803614,-0.500331,-0.294369
60398.220000,764961407.997246,-243224.800101,-278006.157587,-144490.286537,0.806297,-0.497220,-0.292752
60398.240000,764963136.014689,-241829.197984,-278862.665197,-144994.764673,0.808965,-0.494097,-0.291128
60398.260000,764964864.032540,-240428.995841,-279713.766900,-145496.430796,0.811620,-0.490963,-0.289497
60398.280000,764966591.982191,-239024.273954,-280559.409879,-145995.253946,0.814261,-0.487817,-0.287860
60398.300000,764968319.989123,-237614.954874,-281399.636317,-146491.259201,0.816887,-0.484661,-0.286217
60398.320000,764970048.021099,-236201.089188,-282234.410942,-146984.425968,0.819499,-0.481493,-0.284567
60398.340000,764971776.004830,-234782.761675,-283063.679327,-147474.722289,0.822097,-0.478315,-0.282911
60398.360000,764973503.982073,-233359.963103,-283887.442726,-147962.149094,0.824680,-0.475126,-0.281247
60398.380000,764975231.963843,-231932.709349,-284705.687426,-148446.698477,0.827249,-0.471925,-0.279578
60398.400000,764976960.015207,-230500.971419,-285518.424990,-148928.377517,0.829804,-0.468714,-0.277902
60398.420000,764978687.976834,-229064.906544,-286325.561763,-149407.130916,0.832343,-0.465491,-0.276221
60398.440000,764980415.970455,-227624.439025,-287127.136148,-149882.981651,0.834869,-0.462259,-0.274533
60398.460000,764982144.014526,-226179.578512,-287923.137647,-150355.923733,0.837379,-0.459015,-0.272838
60398.480000,764983872.033052,-224730.413911,-288713.512555,-150825.925484,0.839874,-0.455760,-0.271138
60398.500000,764985600.006051,-223276.987803,-289498.233588,-151292.970875,0.842356,-0.452494,-0.269431
60398.520000,764987327.986208,-221819.281683,-290277.306443,-151757.063513,0.844821,-0.449219,-0.267718
60398.540000,764989055.975279,-220357.319762,-291050.713489,-152218.193124,0.847273,-0.445932,-0.265999
60398.560000,764990784.023226,-218891.085401,-291818.458517,-152676.362223,0.849708,-0.442636,-0.264274
60398.580000,764992511.978560,-217420.733224,-292580.456209,-153131.520119,0.852129,-0.439328,-0.262542
60398.600000,764994240.006922,-215946.148426,-293336.761615,-153583.699922,0.854536,-0.436009,-0.260805
60398.620000,764995968.029629,-214467.424081,-294087.321956,-154032.870340,0.856926,-0.432681,-0.259061
60398.640000,764997696.015283,-212984.613494,-294832.105895,-154479.012844,0.859302,-0.429343,-0.257311
60398.660000,764999423.997305,-211497.714497,-295571.110184,-154922.125722,0.861662,-0.425994,-0.255555
60398.680000,765001152.018113,-210006.716958,-296304.335048,-155362.209365,0.864006,-0.422635,-0.253794
60398.700000,765002880.032330,-208511.686500,-297031.743401,-155799.241776,0.866336,-0.419265,-0.252026
60398.720000,765004607.992244,-207012.691285,-297753.297868,-156233.200734,0.868650,-0.415885,-0.250252
60398.740000,765006336.006720,-205509.663671,-298469.026420,-156664.103316,0.870948,-0.412495,-0.248472
60398.760000,765008063.997442,-204002.698547,-299178.879038,-157091.919679,0.873231,-0.409096,-0.246687
