# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60421.020000,766931327.985909,-403733.397627,1752.962074,8338.142869,0.396044,-0.744091,-0.902104
60421.040000,766933056.039317,-403064.444134,529.384002,6868.453465,0.377158,-0.674931,-0.800479
60421.060000,766934783.988144,-402432.903098,-587.998075,5566.989550,0.353076,-0.620427,-0.707021
60421.080000,766936511.988319,-401846.542647,-1620.928506,4421.773161,0.324960,-0.576648,-0.619233
60421.100000,766938239.975702,-401311.935652,-2585.677802,3424.777028,0.293200,-0.541217,-0.535190
60421.120000,766939967.991181,-400835.389075,-3495.342490,2570.918388,0.257704,-0.512696,-0.453302
60421.140000,766941696.035967,-400423.703147,-4361.110083,1857.704040,0.218017,-0.490309,-0.372171
60421.160000,766943424.035382,-400084.789991,-5193.252755,1285.009052,0.173319,-0.473807,-0.290463
60421.180000,766945151.968587,-399828.328650,-6002.095017,854.999754,0.122341,-0.463473,-0.206805
60421.200000,766946880.028394,-399666.684431,-6799.099708,572.300499,0.063172,-0.460267,-0.119663
60421.220000,766948607.998887,-399616.358240,-7598.002506,444.467563,-0.007091,-0.466164,-0.027246
60421.240000,766950335.961432,-399700.182728,-8417.496626,482.426589,-0.093069,-0.484959,0.072631
60421.260000,766952064.043638,-399951.444801,-9285.628290,701.276162,-0.202555,-0.524117,0.182550
60421.280000,766953792.005416,-400421.646977,-10249.423040,1120.415561,-0.349679,-0.599632,0.304668
60421.300000,766955520.011754,-401197.200092,-11400.375987,1759.634722,-0.562462,-0.750939,0.435290
60421.320000,766957247.973239,-402434.760268,-12951.664013,2605.776068,-0.896162,-1.096111,0.525502
60421.340000,766958975.956435,-404360.701912,-15501.418528,3340.258898,-1.298319,-1.980966,0.148686
60421.360000,766960703.977421,-406143.522615,-19600.895200,2293.989157,-0.507585,-2.393957,-1.318191
60421.380000,766962431.957706,-406277.843380,-23108.708308,-311.775240,0.210999,-1.696161,-1.542267
60421.400000,766964159.989195,-405697.821320,-25648.210598,-2852.677586,0.419934,-1.285017,-1.388524
60421.420000,766965888.017548,-404904.569452,-27648.631294,-5109.481846,0.485717,-1.049334,-1.226725
60421.440000,766967616.029725,-404046.263942,-29321.788596,-7105.035460,0.502746,-0.896926,-1.086462
60421.460000,766969343.972647,-403178.896343,-30773.909338,-8875.026287,0.498814,-0.789460,-0.964888
60421.480000,766971072.000547,-402328.493280,-32065.617095,-10447.551984,0.484096,-0.709134,-0.857069
60421.500000,766972800.031952,-401509.541764,-33234.952382,-11842.762459,0.462865,-0.646699,-0.759103
60421.520000,766974527.987682,-400731.474780,-34307.857702,-13074.996903,0.437017,-0.596923,-0.668089
60421.540000,766976256.002889,-400001.429138,-35303.361148,-14154.379880,0.407324,-0.556671,-0.581820
60421.560000,766977984.013478,-399325.867280,-36236.104097,-15087.505155,0.373948,-0.524044,-0.498548
60421.580000,766979712.030517,-398711.317362,-37118.207288,-15878.242286,0.336633,-0.497923,-0.416784
60421.600000,766981440.002617,-398165.080728,-37960.354998,-16527.995977,0.294766,-0.477780,-0.335173
60421.620000,766983167.993830,-397695.813473,-38772.818756,-17035.899765,0.247335,-0.463598,-0.252370
60421.640000,766984896.020571,-397314.361884,-39566.307046,-17398.680314,0.192807,-0.455949,-0.166944
60421.660000,766986623.989178,-397034.862601,-40353.102635,-17610.418780,0.128876,-0.456198,-0.077268
60421.680000,766988352.042035,-396876.410777,-41148.985305,-17662.145575,0.051950,-0.467024,0.018620
60421.700000,766990079.982562,-396866.079507,-41976.096859,-17541.147136,-0.043797,-0.493576,0.123075
60421.720000,766991807.966052,-397044.304501,-42869.611320,-17230.375898,-0.168525,-0.546324,0.238656
60421.740000,766993536.036583,-397475.906510,-43892.353057,-16709.311563,-0.341421,-0.649005,0.366096
60421.760000,766995263.979149,-398273.684277,-45175.691864,-15965.301581,-0.601382,-0.865116,0.490912
60421.780000,766996992.002958,-399641.092401,-47057.589250,-15080.011204,-1.006726,-1.398883,0.478235
60421.800000,766998719.996570,-401611.290609,-50381.799920,-14885.541403,-1.049948,-2.439641,-0.539660
60421.820000,767000448.014146,-402458.593624,-54450.137569,-16939.534497,0.015909,-2.044529,-1.534017
60421.840000,767002176.001086,-402002.607611,-57437.911669,-19586.736902,0.427743,-1.470856,-1.478120
60421.860000,767003904.010131,-401136.081507,-59682.854920,-21997.030313,0.552211,-1.156454,-1.311296
60421.880000,767005632.011824,-400141.237818,-61503.880524,-24128.203752,0.591186,-0.965023,-1.159037
60421.900000,767007360.014795,-399111.274586,-63053.048915,-26014.810260,0.597386,-0.835494,-1.027670
60421.920000,767009087.968332,-398085.393855,-64411.431380,-27689.162033,0.588185,-0.741297,-0.912597
60421.940000,767010815.984724,-397083.379487,-65627.673944,-29175.491375,0.570439,-0.669379,-0.809329
60421.960000,767012544.046954,-396117.083078,-66733.552034,-30491.091717,0.547138,-0.612651,-0.714470
60421.980000,767014272.014925,-395194.876433,-67751.362614,-31648.102421,0.519603,-0.566990,-0.625488
60422.000000,767016000.029504,-394323.503122,-68697.974933,-32655.003834,0.488305,-0.529894,-0.540406
60422.020000,767017728.018220,-393509.471278,-69586.726943,-33517.063997,0.453211,-0.499849,-0.457615
60422.040000,767019456.030389,-392759.626118,-70429.025030,-34237.025386,0.413904,-0.476022,-0.375701
60422.060000,767021184.002270,-392081.894995,-71235.252790,-34815.218653,0.369600,-0.458118,-0.293327
60422.080000,767022911.993682,-391485.874871,-72015.797959,-35249.696548,0.319072,-0.446374,-0.209119
60422.100000,767024640.022311,-390983.809948,-72781.979157,-35536.015676,0.260467,-0.441691,-0.121569
60422.120000,767026367.965909,-390591.947357,-73547.388530,-35666.910353,0.190969,-0.445950,-0.028919
60422.140000,767028095.954298,-390332.634308,-74330.329407,-35631.790621,0.106103,-0.462774,0.070973
60422.160000,767029823.988636,-390238.308402,-75157.928075,-35416.008683,-0.001611,-0.499248,0.180610
60422.180000,767031551.968133,-390358.892956,-76075.364965,-35000.681673,-0.145657,-0.570414,0.302153
60422.200000,767033279.973824,-390777.362729,-77169.179883,-34366.191184,-0.352508,-0.712775,0.432569
60422.220000,767035008.009447,-391643.095419,-78637.247317,-33521.174891,-0.674643,-1.033261,0.529829
60422.240000,767036736.044744,-393184.870147,-81026.600899,-32733.192690,-1.092847,-1.854343,0.232375
60422.260000,767038464.016356,-394751.398616,-84998.885527,-33553.808233,-0.430990,-2.412730,-1.220454
60422.280000,767040192.003752,-394690.554116,-88566.628369,-36097.600009,0.356799,-1.723976,-1.540085
60422.300000,767041920.031773,-393830.700267,-91133.269290,-38646.766253,0.592892,-1.290800,-1.396141
60422.320000,767043647.972690,-392729.106995,-93132.546885,-40916.144260,0.668279,-1.043538,-1.233336
60422.340000,767045375.980542,-391551.164531,-94789.485828,-42921.321611,0.689638,-0.884491,-1.090985
60422.360000,767047104.017826,-390358.604145,-96216.219374,-44697.508222,0.688025,-0.772687,-0.967470
60422.380000,767048831.974056,-389179.986881,-97476.059542,-46272.968844,0.674707,-0.689229,-0.858003
60422.400000,767050559.980137,-388030.823655,-98608.785689,-47668.524991,0.654399,-0.624339,-0.758629
60422.420000,767052287.990925,-386921.166034,-99641.273136,-48898.903475,0.629204,-0.572517,-0.666398
60422.440000,767054016.024482,-385858.558354,-100593.045909,-49974.439451,0.600010,-0.530486,-0.579069
60422.460000,767055743.983262,-384849.698481,-101479.101575,-50901.960680,0.567046,-0.496247,-0.494865
60422.480000,767057472.025263,-383901.137903,-102311.870217,-51685.618227,0.530098,-0.468620,-0.412277
60422.500000,767059199.994979,-383020.288132,-103102.124495,-52326.943226,0.488594,-0.447027,-0.329942
60422.520000,767060927.995713,-382215.748539,-103860.213543,-52825.257543,0.441558,-0.431410,-0.246515
60422.540000,767062656.021222,-381498.279390,-104596.816357,-53177.458866,0.387505,-0.422288,-0.160574
60422.560000,767064383.995019,-380881.840398,-105324.106591,-53377.834595,0.324191,-0.420958,-0.070509
60422.580000,767066112.043393,-380385.172341,-106057.575367,-53417.656497,0.248134,-0.429978,0.025610
60422.600000,767067839.990475,-380034.794946,-106818.813128,-53284.524659,0.153704,-0.454264,0.130091
60422.620000,767069567.984696,-379870.037495,-107641.792293,-52961.776122,0.031143,-0.503747,0.245464
60422.640000,767071295.977431,-379953.558731,-108586.502583,-52429.237167,-0.137820,-0.600677,0.372644
60422.660000,767073024.008919,-380393.629763,-109776.816189,-51673.094349,-0.390037,-0.803604,0.499180
60422.680000,767074751.987285,-381385.585259,-111524.516181,-50760.921385,-0.784569,-1.297690,0.509592
60422.700000,767076480.043280,-383020.403055,-114634.040037,-50413.648768,-0.924546,-2.334402,-0.384741
60422.720000,767078207.975631,-383706.362991,-118669.190576,-52283.198763,0.128501,-2.065414,-1.493310
60422.740000,767079936.004486,-383007.333961,-121675.192313,-54902.411580,0.587723,-1.469480,-1.473564
60422.760000,767081663.968091,-381848.881783,-123902.825655,-57308.089188,0.727549,-1.139559,-1.309116
60422.780000,767083392.023074,-380545.005264,-125686.796366,-59434.392709,0.772679,-0.939734,-1.155344
60422.800000,767085120.031963,-379198.523044,-127187.499935,-61313.050516,0.781918,-0.805042,-1.022174
60422.820000,767086847.980650,-377852.161245,-128490.009246,-62976.472287,0.774451,-0.707271,-0.905488
60422.840000,767088575.991561,-376527.272137,-129645.010467,-64449.282682,0.757797,-0.632636,-0.800832
60422.860000,767090303.969072,-375236.590030,-130685.381505,-65749.076703,0.735243,-0.573702,-0.704776
60422.880000,767092032.031014,-373988.783203,-131634.266094,-66888.466477,0.708253,-0.526145,-0.614737
60422.900000,767093760.013669,-372791.057289,-132508.793856,-67875.955254,0.677386,-0.487355,-0.528727
60422.920000,767095488.012253,-371649.965087,-133322.675411,-68717.109649,0.642660,-0.455743,-0.445108
60422.940000,767097215.983916,-370572.473692,-134087.442788,-69414.790841,0.603701,-0.430423,-0.362455
60422.960000,767098943.995653,-369566.448642,-134813.627328,-69969.528376,0.559758,-0.411053,-0.279423
60422.980000,767100671.998612,-368641.483422,-135511.578229,-70379.478598,0.509646,-0.397830,-0.194646
60423.000000,767102400.009453,-367809.678208,-136192.538748,-70640.359744,0.451565,-0.391591,-0.106622
60423.020000,767104128.022244,-367087.004436,-136869.956406,-70745.095847,0.382774,-0.394136,-0.013605
60423.040000,767105855.967920,-366495.434001,-137561.649014,-70683.304131,0.298945,-0.408923,0.086506
60423.060000,767107584.043646,-366066.574562,-138294.019819,-70440.597744,0.192850,-0.442710,0.196205
60423.080000,767109311.992126,-365848.980506,-139110.468745,-69998.376022,0.051566,-0.509719,0.317698
60423.100000,767111039.963308,-365922.679094,-140093.336973,-69336.801933,-0.150123,-0.644044,0.448640
60423.120000,767112768.006684,-366430.973764,-141427.912583,-68460.248389,-0.462444,-0.943824,0.552665
60423.140000,767114496.033497,-367602.831329,-143620.010163,-67595.904788,-0.889299,-1.710704,0.318500
60423.160000,767116223.969442,-368936.137137,-147405.765770,-68181.825781,-0.350296,-2.386110,-1.100268
60423.180000,767117952.015259,-368687.045347,-150967.558750,-70623.198803,0.495519,-1.717704,-1.516223
60423.200000,767119680.008970,-367560.658261,-153504.266197,-73145.119894,0.757741,-1.264287,-1.384047
60423.220000,767121407.983461,-366165.108031,-155447.372487,-75393.997285,0.842272,-1.006110,-1.221115
60423.240000,767123135.969726,-364682.592837,-157033.765564,-77376.764966,0.867708,-0.840791,-1.077252
60423.260000,767124863.977973,-363180.299325,-158381.189913,-79127.859601,0.868263,-0.724868,-0.952221
60423.280000,767126591.953035,-361689.013534,-159555.695843,-80675.804990,0.856244,-0.638399,-0.841417
60423.300000,767128319.988587,-360225.345011,-160598.476083,-82041.696619,0.836787,-0.571125,-0.740881
60423.320000,767130047.993303,-358799.977595,-161537.230400,-83240.507519,0.812193,-0.517298,-0.647636
60423.340000,767131776.044011,-357420.737545,-162392.036681,-84282.839620,0.783453,-0.473499,-0.559407
60423.360000,767133503.978639,-356094.582181,-163178.196529,-85175.668456,0.750863,-0.437643,-0.474402
60423.380000,767135232.004719,-354828.093426,-163908.358357,-85923.322523,0.714254,-0.408487,-0.391091
60423.400000,767136959.960964,-353628.745629,-164593.412704,-86527.464311,0.673090,-0.385408,-0.308108
60423.420000,767138687.962867,-352505.077301,-165243.741180,-86987.540208,0.626432,-0.368302,-0.224102
60423.440000,767140415.987032,-351467.759173,-165869.970194,-87300.564183,0.572841,-0.357638,-0.137656
60423.460000,767142143.980218,-350530.557746,-166484.139786,-87460.961208,0.510133,-0.354643,-0.047168
60423.480000,767143872.005013,-349711.888193,-167101.407875,-87460.151788,0.434934,-0.361761,0.049276
60423.500000,767145599.974332,-349037.692084,-167742.827635,-87285.918521,0.341789,-0.383684,0.153976
60423.520000,767147328.040660,-348546.269512,-168441.205789,-86921.759746,0.221296,-0.429852,0.269485
60423.540000,767149055.963472,-348298.388279,-169253.877619,-86347.542297,0.055972,-0.521215,0.396981
60423.560000,767150784.041938,-348398.285434,-170298.104367,-85547.893830,-0.189370,-0.712190,0.525957
60423.580000,767152511.981063,-349034.582615,-171864.001919,-84577.774595,-0.574278,-1.172715,0.556783
60423.600000,767154240.022206,-350341.703913,-174719.028054,-84065.424355,-0.790754,-2.195275,-0.226929
60423.620000,767155968.027864,-350865.191828,-178652.107384,-85719.994120,0.233142,-2.050310,-1.429861
60423.640000,767157696.022260,-349939.643554,-181618.043774,-88274.722115,0.737303,-1.435635,-1.449077
60423.660000,767159424.013842,-348507.983762,-183773.210213,-90642.344203,0.891649,-1.091085,-1.287941
60423.680000,767161152.014217,-346915.028000,-185465.944954,-92731.366100,0.942453,-0.883397,-1.133256
60423.700000,767162880.006019,-345272.555858,-186864.819390,-94570.665153,0.954452,-0.743872,-0.998728
60423.720000,767164608.016270,-343626.550042,-188058.614146,-96192.520463,0.948537,-0.642734,-0.880781
60423.740000,767166336.010406,-341999.957521,-189099.778215,-97621.652756,0.932852,-0.565528,-0.775028
60423.760000,767168064.028165,-340406.147623,-190022.332722,-98876.040678,0.910953,-0.504481,-0.678013
60423.780000,767169792.035232,-338854.318471,-190849.959806,-99968.405657,0.884443,-0.455094,-0.587133
60423.800000,767171520.018014,-337351.801593,-191600.262463,-100907.531901,0.853955,-0.414647,-0.500370
60423.820000,767173247.978336,-335905.339727,-192287.140753,-101699.074207,0.819560,-0.381486,-0.416075
60423.840000,767174975.975706,-334521.872146,-192922.304593,-102346.060349,0.780922,-0.354668,-0.332811
60423.860000,767176704.030097,-333209.279550,-193516.313476,-102849.099596,0.737328,-0.333809,-0.249227
60423.880000,767178431.984599,-331977.161182,-194079.461016,-103206.430786,0.687633,-0.319060,-0.163962
60423.900000,767180159.962163,-330837.372313,-194622.910859,-103413.909633,0.630090,-0.311196,-0.075513
60423.920000,767181888.000330,-329805.589740,-195159.882170,-103464.570411,0.562036,-0.311928,0.017862
60423.940000,767183615.987292,-328903.379268,-195707.735076,-103348.145779,0.479279,-0.324552,0.118258
60423.960000,767185344.009877,-328161.591728,-196291.969584,-103050.383597,0.374842,-0.355499,0.228177
60423.980000,767187071.965324,-327627.371559,-196954.329141,-102552.689680,0.236294,-0.418226,0.349969
60424.000000,767188799.972306,-327378.057446,-197773.122508,-101834.598206,0.039510,-0.544671,0.482073
60424.020000,767190527.980327,-327551.620229,-198922.287145,-100895.938331,-0.263931,-0.825517,0.593351
60424.040000,767192255.987449,-328376.765879,-200872.629114,-99928.501146,-0.696152,-1.544554,0.414354
60424.060000,767193984.002567,-329480.820568,-204416.537528,-100262.251791,-0.274418,-2.319669,-0.959046
60424.080000,767195712.009594,-329061.829844,-207912.182372,-102563.990008,0.621567,-1.679338,-1.472465
60424.100000,767197440.025255,-327691.720228,-210364.445788,-105025.543583,0.908866,-1.206556,-1.353159
60424.120000,767199167.980123,-326026.653834,-212197.903540,-107221.828616,1.001806,-0.938046,-1.190602
60424.140000,767200895.973224,-324264.951078,-213661.218274,-109150.972646,1.030865,-0.766872,-1.045637
60424.160000,767202624.034841,-322478.885281,-214877.444375,-110846.465550,1.033298,-0.647125,-0.919440
60424.180000,767204351.992153,-320701.412644,-215915.082417,-112336.841289,1.022382,-0.557864,-0.807609
60424.200000,767206079.985733,-318950.040346,-216816.692298,-113643.494005,1.003636,-0.488368,-0.706185
60424.220000,767207808.010840,-317235.886405,-217610.784822,-114781.677878,0.979537,-0.432655,-0.612163
60424.240000,767209536.001395,-315567.184351,-218317.825420,-115762.076993,0.951177,-0.387176,-0.523253
60424.260000,767211263.991280,-313950.881463,-218953.486711,-116591.921381,0.918904,-0.349761,-0.437635
60424.280000,767212991.975855,-312393.789267,-219530.479797,-117275.544624,0.882598,-0.319116,-0.353778
60424.300000,767214720.000595,-310903.221454,-220059.850633,-117814.799081,0.841753,-0.294561,-0.270301
60424.320000,767216447.965997,-309487.818712,-220551.896433,-118209.150044,0.795474,-0.275954,-0.185858
60424.340000,767218175.952078,-308158.025233,-221017.187019,-118455.741917,0.742364,-0.263709,-0.099027
60424.360000,767219904.002097,-306927.316456,-221467.590613,-118549.095406,0.680307,-0.258976,-0.008205
60424.380000,767221632.014606,-305813.838349,-221917.847701,-118480.711872,0.606036,-0.264073,0.088514
60424.400000,767223360.017031,-304842.853355,-222388.386276,-118238.465520,0.514275,-0.283464,0.193448
60424.420000,767225087.973523,-304051.669218,-222910.681076,-117805.916307,0.395979,-0.326080,0.309216
60424.440000,767226815.979576,-303499.019824,-223539.544617,-117162.549476,0.234359,-0.411638,0.437392
60424.460000,767228543.983239,-303285.438403,-224385.525847,-116291.136004,-0.004275,-0.590734,0.569484
60424.480000,767230271.993933,-303593.603909,-225719.328709,-115233.851878,-0.380149,-1.020262,0.620267
60424.500000,767231999.992587,-304594.351477,-228273.402455,-114535.480196,-0.661911,-2.023495,-0.059111
60424.520000,767233728.024176,-304973.032052,-232043.213493,-115941.698659,0.322005,-2.003889,-1.345474
60424.540000,767235456.015388,-303848.623357,-234916.643162,-118399.142390,0.870654,-1.371597,-1.406457
60424.560000,767237183.999598,-302172.543175,-236947.337604,-120697.638266,1.038693,-1.012719,-1.248949
60424.580000,767238912.018899,-300320.501059,-238497.609054,-122718.902590,1.094541,-0.797577,-1.093616
60424.600000,767240640.023632,-298412.965687,-239744.048420,-124488.797689,1.108875,-0.653574,-0.958024
60424.620000,767242367.996949,-296498.964681,-240778.983606,-126039.426237,1.104224,-0.549356,-0.839110
60424.640000,767244095.989059,-294602.638410,-241656.682971,-127395.816640,1.089302,-0.469799,-0.732530
60424.660000,767245823.988773,-292738.035366,-242412.090264,-128576.131124,1.067909,-0.406815,-0.634810
60424.680000,767247551.983362,-290914.668113,-243069.456217,-129593.296846,1.041765,-0.355735,-0.543322
60424.700000,767249279.992051,-289140.012587,-243646.725236,-130456.262409,1.011573,-0.313741,-0.456026
60424.720000,767251007.960878,-287420.948650,-244157.966912,-131170.771722,0.977451,-0.279110,-0.371264
60424.740000,767252735.962672,-285764.399507,-244614.981501,-131739.960915,0.939099,-0.250851,-0.287587
60424.760000,767254463.980125,-284178.220849,-245028.326746,-132164.521898,0.895842,-0.228535,-0.203642
60424.780000,767256192.014592,-282671.773656,-245408.275798,-132442.816336,0.846575,-0.212257,-0.118060
60424.800000,767257920.006513,-281256.849673,-245765.766711,-132570.741747,0.789613,-0.202733,-0.029345
60424.820000,767259648.004319,-279948.771327,-246113.706359,-132541.432088,0.722377,-0.201568,0.064244
60424.840000,767261376.013969,-278768.513111,-246468.946324,-132344.699334,0.640816,-0.211883,0.164818
60424.860000,767263104.024324,-277746.127049,-246855.977777,-131966.333206,0.538211,-0.239758,0.274921
60424.880000,767264831.953887,-276927.278541,-247314.654644,-131387.600596,0.402630,-0.297854,0.397104
60424.900000,767266559.961991,-276386.526153,-247919.070290,-130587.063826,0.210974,-0.415976,0.530728
60424.920000,767268287.966502,-276256.731360,-248831.997871,-129559.396568,-0.083626,-0.677869,0.649939
60424.940000,767270015.998421,-276766.154280,-250491.542870,-128462.378260,-0.519294,-1.350961,0.523462
60424.960000,767271744.013957,-277663.144911,-253736.625814,-128516.654032,-0.215571,-2.218228,-0.793836
60424.980000,767273472.021366,-277108.752391,-257115.388611,-130642.934459,0.727968,-1.613137,-1.411209
60425.000000,767275199.989804,-275528.621646,-259434.214695,-133014.675394,1.040360,-1.120269,-1.305413
60425.020000,767276927.989389,-273628.505270,-261108.807106,-135129.293712,1.141010,-0.841567,-1.143225
60425.040000,767278655.979743,-271623.257873,-262400.221462,-136975.775091,1.173141,-0.664875,-0.997305
60425.060000,767280384.031217,-269589.920338,-263436.964858,-138586.897538,1.177061,-0.541625,-0.870160
60425.080000,767282112.010755,-267563.232820,-264290.033792,-139991.428860,1.166966,-0.449840,-0.757535
60425.100000,767283839.968277,-265561.595882,-265003.184755,-141210.952532,1.148723,-0.378349,-0.655465
60425.120000,767285567.969528,-263596.445538,-265605.654743,-142260.997811,1.124964,-0.320939,-0.560905
60425.140000,767287295.960808,-261676.215108,-266118.316310,-143152.423340,1.096863,-0.273936,-0.471543
60425.160000,767289023.980908,-259807.934714,-266557.063894,-143892.586479,1.064822,-0.235093,-0.385541
60425.180000,767290751.952662,-257998.508353,-266934.705919,-144485.903178,1.028757,-0.203057,-0.301364
60425.200000,767292480.020557,-256255.092268,-267262.329732,-144934.350029,0.988199,-0.177104,-0.217613
60425.220000,767294207.964339,-254586.349233,-267550.166590,-145237.457376,0.942293,-0.157044,-0.132951
60425.240000,767295936.023377,-253002.370768,-267808.655903,-145392.474510,0.889692,-0.143227,-0.045945
60425.260000,767297663.963639,-251516.576573,-268049.350391,-145393.992445,0.828361,-0.136720,0.044993
60425.280000,767299391.996941,-250146.397386,-268286.586776,-145233.607807,0.755136,-0.139701,0.141790
60425.300000,767301119.988718,-248916.511340,-268539.973408,-144899.251482,0.664948,-0.156371,0.246784
60425.320000,767302847.968984,-247862.995479,-268839.548069,-144374.426722,0.549115,-0.195120,0.362710
60425.340000,767304576.017630,-247042.493402,-269237.171377,-143638.138289,0.391577,-0.274347,0.491601
60425.360000,767306304.025730,-246551.653121,-269836.449898,-142670.823788,0.160068,-0.440831,0.627177
60425.380000,767308032.009869,-246567.154556,-270888.417861,-141501.458142,-0.206259,-0.838954,0.698335
60425.400000,767309759.987689,-247292.640174,-273089.324733,-140592.793137,-0.547705,-1.816410,0.124955
60425.420000,767311487.969653,-247564.559200,-276639.737850,-141710.179266,0.384574,-1.932664,-1.240561
60425.440000,767313216.015259,-246282.707559,-279377.541889,-144041.376373,0.981302,-1.281511,-1.348360
60425.460000,767314944.015315,-244401.428500,-281237.884732,-146243.878031,1.162820,-0.907537,-1.194246
60425.480000,767316672.037995,-242330.441973,-282599.393847,-148170.074308,1.223110,-0.685060,-1.038141
60425.500000,767318400.040115,-240198.933349,-283647.496751,-149843.224424,1.239299,-0.536866,-0.901552
60425.520000,767320127.982996,-238058.735349,-284478.205383,-151295.514470,1.235552,-0.429861,-0.781825
60425.540000,767321855.959410,-235935.028471,-285147.536240,-152552.338433,1.221125,-0.348217,-0.674616
60425.560000,767323584.039852,-233842.264249,-285691.357548,-153632.181900,1.200027,-0.283523,-0.576402
60425.580000,767325312.031704,-231790.413704,-286134.365340,-154548.070270,1.174090,-0.230953,-0.484529
60425.600000,767327039.981633,-229787.015863,-286494.800193,-155309.145519,1.144073,-0.187586,-0.396935
60425.620000,767328767.951748,-227838.841743,-286786.907014,-155921.335682,1.110133,-0.151635,-0.311938
60425.640000,767330496.029213,-225952.750636,-287022.518115,-156387.868855,1.072006,-0.122056,-0.228084
60425.660000,767332224.035144,-224136.669098,-287212.135276,-156709.495622,1.029055,-0.098376,-0.144021
60425.680000,767333951.991701,-222399.748568,-287365.914519,-156884.695604,0.980225,-0.080635,-0.058379
60425.700000,767335680.034399,-220753.325700,-287494.583341,-156909.477673,0.923885,-0.069472,0.030345
60425.720000,767337408.007260,-219212.507818,-287610.631166,-156777.058620,0.857564,-0.066376,0.123886
60425.740000,767339136.013567,-217797.552630,-287730.255729,-156477.336074,0.777363,-0.074266,0.224373
60425.760000,767340863.992943,-216537.560353,-287876.793792,-155996.139199,0.676851,-0.098831,0.334405
60425.780000,767342592.006149,-215476.443802,-288087.948068,-155314.491918,0.544622,-0.151859,0.456786
60425.800000,767344320.032658,-214685.845717,-288433.105608,-154409.890445,0.358668,-0.260885,0.591888
60425.820000,767346047.957869,-214293.124038,-289063.138405,-153271.457620,0.073725,-0.502562,0.719332
60425.840000,767347776.015955,-214525.002458,-290382.448308,-152022.526375,-0.362838,-1.127111,0.645459
60425.860000,767349503.989164,-215250.616185,-293267.248578,-151762.910887,-0.186385,-2.083498,-0.598082
60425.880000,767351232.009351,-214615.028831,-296488.735158,-153675.691552,0.806300,-1.525512,-1.334975
60425.900000,767352959.973301,-212870.480676,-298634.233264,-155933.337088,1.146107,-1.009697,-1.243625
60425.920000,767354688.032959,-210779.964261,-300107.348647,-157941.580076,1.254145,-0.720251,-1.081323
60425.940000,767356416.041870,-208576.639414,-301184.012046,-159680.122517,1.288838,-0.538148,-0.934262
60425.960000,767358143.968509,-206342.490010,-301998.708253,-161181.354739,1.293823,-0.411659,-0.806189
60425.980000,767359872.038193,-204113.448126,-302625.184194,-162474.789784,1.284220,-0.317620,-0.692879
60426.000000,767361599.983923,-201908.983385,-303108.306544,-163582.140592,1.266221,-0.244391,-0.590324
60426.020000,767363328.018773,-199740.627751,-303478.011847,-164519.323021,1.242598,-0.185519,-0.495418
60426.040000,767365055.999194,-197617.053386,-303755.520107,-165297.361536,1.214596,-0.137206,-0.405817
60426.060000,767366783.992193,-195545.272288,-303956.916561,-165923.793566,1.182662,-0.097125,-0.319661
60426.080000,767368512.003263,-193532.057316,-304095.100687,-166403.196546,1.146745,-0.063866,-0.235397
60426.100000,767370239.962388,-191584.688925,-304181.110966,-166737.606845,1.106416,-0.036658,-0.151632
60426.120000,767371968.012802,-189711.282287,-304225.124219,-166926.742225,1.060853,-0.015256,-0.067011
60426.140000,767373696.011779,-187922.065972,-304237.333329,-166967.899969,1.008775,0.000052,0.019879
60426.160000,767375423.947121,-186229.879393,-304228.990033,-166855.822447,0.948224,0.008300,0.110639
60426.180000,767377151.969162,-184651.641750,-304213.843937,-166582.205503,0.876169,0.007469,0.207191
60426.200000,767378879.961274,-183211.182279,-304210.587260,-166135.079766,0.787763,-0.006345,0.311904
60426.220000,767380608.006648,-181943.165536,-304247.578347,-165497.902395,0.674732,-0.040925,0.427638
60426.240000,767382336.000541,-180901.967919,-304373.328277,-164649.275937,0.521832,-0.113218,0.556909
60426.260000,767384064.013012,-180179.758734,-304683.820618,-163567.080525,0.298331,-0.265935,0.695776
60426.280000,767385792.024297,-179946.441095,-305409.080096,-162266.726199,-0.056774,-0.630362,0.787353
60426.300000,767387519.987077,-180434.500631,-307202.546607,-161126.626240,-0.453217,-1.569962,0.327415
60426.320000,767389248.027129,-180655.950817,-310478.350464,-161905.480881,0.408129,-1.843883,-1.113193
60426.340000,767390975.967116,-179274.433555,-313049.417602,-164084.325930,1.062186,-1.171397,-1.278056
60426.360000,767392704.016558,-177237.976973,-314702.468775,-166169.484459,1.258237,-0.780122,-1.126822
60426.380000,767394432.010688,-174997.940676,-315836.334991,-167978.084177,1.322635,-0.549944,-0.969416
60426.400000,767396160.023079,-172693.012836,-316647.114946,-169531.390053,1.340243,-0.397665,-0.831621
60426.420000,767397888.016686,-170377.785947,-317234.955270,-170862.107441,1.337029,-0.288102,-0.711053
60426.440000,767399616.023381,-168078.492856,-317657.686222,-171996.145934,1.322793,-0.204630,-0.603289
60426.460000,767401344.010220,-165810.101049,-317952.074447,-172952.354064,1.301751,-0.138490,-0.504726
60426.480000,767403072.015381,-163582.446668,-318143.366537,-173744.192884,1.275821,-0.084670,-0.412643
