# epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
60417.860000,766658373.182256,46042.699828,0.000601,0.000053
60417.880000,766660101.182256,46206.440748,0.000635,0.000052
60417.900000,766661829.182256,46372.261526,0.000669,0.000050
60417.920000,766663557.182256,46540.103637,0.000703,0.000048
60417.940000,766665285.182255,46709.908557,0.000736,0.000046
60417.960000,766667013.182255,46881.617763,0.000770,0.000042
60417.980000,766668741.182255,47055.172730,0.000803,0.000038
60418.000000,766670469.182254,47230.514934,0.000836,0.000034
60418.020000,766672197.182254,47407.586907,0.000869,0.000029
60418.040000,766673925.182254,47586.335405,0.000901,0.000023
60418.060000,766675653.182254,47766.708240,0.000933,0.000016
60418.080000,766677381.182253,47948.653221,0.000964,0.000009
60418.100000,766679109.182253,48132.118162,0.000995,0.000001
60418.120000,766680837.182253,48317.050873,0.001025,-0.000007
60418.140000,766682565.182253,48503.399165,0.001054,-0.000015
60418.160000,766684293.182252,48691.110851,0.001083,-0.000024
60418.180000,766686021.182252,48880.133742,0.001110,-0.000033
60418.200000,766687749.182252,49070.415649,0.001137,-0.000042
60418.220000,766689477.182251,49261.904383,0.001162,-0.000052
60418.240000,766691205.182251,49454.547757,0.001187,-0.000061
60418.260000,766692933.182251,49648.293764,0.001210,-0.000071
60418.280000,766694661.182250,49843.094629,0.001232,-0.000081
60418.300000,766696389.182250,50038.906801,0.001253,-0.000092
60418.320000,766698117.182250,50235.686915,0.001274,-0.000103
60418.340000,766699845.182250,50433.391605,0.001296,-0.000116
60418.360000,766701573.182249,50631.977505,0.001318,-0.000131
60418.380000,766703301.182249,50831.401248,0.001340,-0.000148
60418.400000,766705029.182249,51031.619471,0.001365,-0.000168
60418.420000,766706757.182249,51232.588806,0.001390,-0.000190
60418.440000,766708485.182248,51434.265888,0.001418,-0.000216
60418.460000,766710213.182248,51636.607351,0.001449,-0.000246
60418.480000,766711941.182248,51839.569829,0.001483,-0.000279
60418.500000,766713669.182248,52043.109957,0.001520,-0.000317
60418.520000,766715397.182247,52247.185865,0.001560,-0.000360
60418.540000,766717125.182247,52451.761671,0.001603,-0.000406
60418.560000,766718853.182247,52656.802987,0.001647,-0.000455
60418.580000,766720581.182246,52862.275429,0.001690,-0.000505
60418.600000,766722309.182246,53068.144608,0.001732,-0.000555
60418.620000,766724037.182246,53274.376140,0.001770,-0.000605
60418.640000,766725765.182246,53480.935638,0.001803,-0.000652
60418.660000,766727493.182245,53687.788715,0.001831,-0.000696
60418.680000,766729221.182245,53894.900986,0.001851,-0.000736
60418.700000,766730949.182245,54102.238064,0.001863,-0.000771
60418.720000,766732677.182245,54309.765562,0.001864,-0.000799
60418.740000,766734405.182244,54517.449095,0.001853,-0.000819
60418.760000,766736133.182244,54725.254443,0.001829,-0.000831
60418.780000,766737861.182244,54933.151225,0.001793,-0.000834
60418.800000,766739589.182244,55141.112899,0.001745,-0.000829
60418.820000,766741317.182243,55349.113092,0.001688,-0.000818
60418.840000,766743045.182243,55557.125427,0.001623,-0.000801
60418.860000,766744773.182243,55765.123530,0.001552,-0.000781
60418.880000,766746501.182242,55973.081026,0.001477,-0.000759
60418.900000,766748229.182242,56180.971540,0.001400,-0.000734
60418.920000,766749957.182242,56388.768696,0.001321,-0.000710
60418.940000,766751685.182241,56596.446122,0.001244,-0.000687
60418.960000,766753413.182241,56803.977440,0.001169,-0.000667
60418.980000,766755141.182241,57011.336277,0.001099,-0.000649
60419.000000,766756869.182241,57218.496257,0.001034,-0.000637
60419.020000,766758597.182240,57425.432121,0.000978,-0.000630
60419.040000,766760325.182240,57632.123063,0.000929,-0.000628
60419.060000,766762053.182240,57838.549395,0.000891,-0.000628
60419.080000,766763781.182240,58044.691428,0.000862,-0.000628
60419.100000,766765509.182239,58250.529473,0.000844,-0.000627
60419.120000,766767237.182239,58456.043839,0.000838,-0.000622
60419.140000,766768965.182239,58661.214838,0.000845,-0.000613
60419.160000,766770693.182238,58866.022780,0.000864,-0.000596
60419.180000,766772421.182238,59070.447977,0.000898,-0.000570
60419.200000,766774149.182238,59274.470738,0.000946,-0.000533
60419.220000,766775877.182238,59478.071375,0.001009,-0.000484
60419.240000,766777605.182237,59681.230197,0.001089,-0.000420
60419.260000,766779333.182237,59883.927629,0.001186,-0.000340
60419.280000,766781061.182237,60086.146674,0.001298,-0.000244
60419.300000,766782789.182237,60287.872918,0.001420,-0.000135
60419.320000,766784517.182236,60489.092057,0.001549,-0.000015
60419.340000,766786245.182236,60689.789790,0.001681,0.000112
60419.360000,766787973.182236,60889.951813,0.001810,0.000244
60419.380000,766789701.182235,61089.563825,0.001933,0.000378
60419.400000,766791429.182235,61288.611523,0.002045,0.000510
60419.420000,766793157.182235,61487.080605,0.002142,0.000639
60419.440000,766794885.182235,61684.956767,0.002220,0.000761
60419.460000,766796613.182234,61882.225708,0.002273,0.000874
60419.480000,766798341.182234,62078.873124,0.002299,0.000974
60419.500000,766800069.182234,62274.884714,0.002292,0.001059
60419.520000,766801797.182233,62470.246885,0.002250,0.001127
60419.540000,766803525.182233,62664.948889,0.002176,0.001179
60419.560000,766805253.182233,62858.980688,0.002073,0.001217
60419.580000,766806981.182233,63052.332243,0.001948,0.001243
60419.600000,766808709.182232,63244.993516,0.001803,0.001259
60419.620000,766810437.182232,63436.954469,0.001644,0.001267
60419.640000,766812165.182232,63628.205063,0.001475,0.001269
60419.660000,766813893.182232,63818.735261,0.001300,0.001266
60419.680000,766815621.182231,64008.535024,0.001125,0.001262
60419.700000,766817349.182231,64197.594314,0.000952,0.001258
60419.720000,766819077.182231,64385.903093,0.000788,0.001256
60419.740000,766820805.182230,64573.451322,0.000636,0.001257
60419.760000,766822533.182230,64760.229034,0.000500,0.001265
60419.780000,766824261.182230,64946.227864,0.000382,0.001278
60419.800000,766825989.182230,65131.441053,0.000282,0.001296
60419.820000,766827717.182229,65315.861912,0.000196,0.001316
60419.840000,766829445.182229,65499.483750,0.000125,0.001338
60419.860000,766831173.182229,65682.299879,0.000065,0.001358
60419.880000,766832901.182229,65864.303608,0.000017,0.001376
60419.900000,766834629.182228,66045.488249,-0.000022,0.001389
60419.920000,766836357.182228,66225.847112,-0.000053,0.001396
60419.940000,766838085.182228,66405.373506,-0.000077,0.001395
60419.960000,766839813.182227,66584.060744,-0.000096,0.001384
60419.980000,766841541.182227,66761.902134,-0.000112,0.001363
60420.000000,766843269.182227,66938.890988,-0.000125,0.001328
60420.020000,766844997.182227,67115.021053,-0.000138,0.001278
60420.040000,766846725.182226,67290.287823,-0.000150,0.001217
60420.060000,766848453.182226,67464.687229,-0.000161,0.001144
60420.080000,766850181.182226,67638.215203,-0.000171,0.001063
60420.100000,766851909.182226,67810.867675,-0.000180,0.000975
60420.120000,766853637.182225,67982.640577,-0.000189,0.000884
60420.140000,766855365.182225,68153.529840,-0.000196,0.000790
60420.160000,766857093.182225,68323.531395,-0.000203,0.000696
60420.180000,766858821.182224,68492.641172,-0.000208,0.000604
60420.200000,766860549.182224,68660.855105,-0.000213,0.000516
60420.220000,766862277.182224,68828.169122,-0.000216,0.000435
60420.240000,766864005.182224,68994.579156,-0.000218,0.000362
60420.260000,766865733.182223,69160.081180,-0.000218,0.000300
60420.280000,766867461.182223,69324.672149,-0.000218,0.000248
60420.300000,766869189.182223,69488.349997,-0.000216,0.000207
60420.320000,766870917.182222,69651.112700,-0.000214,0.000174
60420.340000,766872645.182222,69812.958237,-0.000210,0.000149
60420.360000,766874373.182222,69973.884583,-0.000205,0.000131
60420.380000,766876101.182222,70133.889717,-0.000199,0.000119
60420.400000,766877829.182221,70292.971615,-0.000192,0.000111
60420.420000,766879557.182221,70451.128254,-0.000184,0.000107
60420.440000,766881285.182221,70608.357611,-0.000176,0.000105
60420.460000,766883013.182220,70764.657664,-0.000166,0.000104
60420.480000,766884741.182220,70920.026390,-0.000156,0.000103
60420.500000,766886469.182220,71074.461765,-0.000145,0.000101
60420.520000,766888197.182220,71227.962031,-0.000134,0.000098
60420.540000,766889925.182219,71380.526491,-0.000122,0.000093
60420.560000,766891653.182219,71532.154712,-0.000110,0.000087
60420.580000,766893381.182219,71682.846259,-0.000098,0.000079
60420.600000,766895109.182219,71832.600701,-0.000087,0.000071
60420.620000,766896837.182218,71981.417603,-0.000076,0.000062
60420.640000,766898565.182218,72129.296534,-0.000066,0.000053
60420.660000,766900293.182218,72276.237059,-0.000056,0.000044
60420.680000,766902021.182217,72422.238745,-0.000048,0.000035
60420.700000,766903749.182217,72567.301160,-0.000042,0.000027
60420.720000,766905477.182217,72711.423870,-0.000038,0.000020
60420.740000,766907205.182217,72854.606442,-0.000035,0.000015
60420.760000,766908933.182216,72996.848469,-0.000035,0.000011
60420.780000,766910661.182216,73138.150128,-0.000036,0.000008
60420.800000,766912389.182216,73278.512184,-0.000040,0.000007
60420.820000,766914117.182215,73417.935427,-0.000046,0.000008
60420.840000,766915845.182215,73556.420646,-0.000053,0.000009
60420.860000,766917573.182215,73693.968631,-0.000061,0.000011
60420.880000,766919301.182215,73830.580171,-0.000071,0.000014
60420.900000,766921029.182214,73966.256057,-0.000081,0.000018
60420.920000,766922757.182214,74100.997078,-0.000091,0.000021
60420.940000,766924485.182214,74234.804024,-0.000102,0.000025
60420.960000,766926213.182214,74367.677684,-0.000113,0.000029
60420.980000,766927941.182213,74499.618848,-0.000123,0.000032
60421.000000,766929669.182213,74630.628307,-0.000133,0.000035
60421.020000,766931397.182213,74760.707002,-0.000143,0.000037
60421.040000,766933125.182212,74889.856492,-0.000151,0.000039
60421.060000,766934853.182212,75018.078490,-0.000160,0.000040
60421.080000,766936581.182212,75145.374705,-0.000167,0.000040
60421.100000,766938309.182212,75271.746851,-0.000174,0.000040
60421.120000,766940037.182211,75397.196639,-0.000181,0.000040
60421.140000,766941765.182211,75521.725780,-0.000187,0.000039
60421.160000,766943493.182211,75645.335986,-0.000193,0.000038
60421.180000,766945221.182211,75768.028969,-0.000199,0.000037
60421.200000,766946949.182210,75889.806440,-0.000204,0.000036
60421.220000,766948677.182210,76010.670111,-0.000210,0.000035
60421.240000,766950405.182210,76130.621694,-0.000215,0.000033
60421.260000,766952133.182209,76249.662914,-0.000220,0.000032
60421.280000,766953861.182209,76367.795818,-0.000226,0.000031
60421.300000,766955589.182209,76485.022773,-0.000232,0.000030
60421.320000,766957317.182209,76601.346162,-0.000237,0.000029
60421.340000,766959045.182208,76716.768364,-0.000243,0.000028
60421.360000,766960773.182208,76831.291762,-0.000248,0.000027
60421.380000,766962501.182208,76944.918738,-0.000254,0.000026
60421.400000,766964229.182207,77057.651672,-0.000260,0.000025
60421.420000,766965957.182207,77169.492947,-0.000265,0.000025
60421.440000,766967685.182207,77280.444943,-0.000271,0.000024
60421.460000,766969413.182207,77390.510043,-0.000276,0.000023
60421.480000,766971141.182207,77499.690627,-0.000281,0.000022
60421.500000,766972869.182206,77607.989077,-0.000286,0.000021
60421.520000,766974597.182206,77715.407850,-0.000291,0.000020
60421.540000,766976325.182206,77821.949707,-0.000296,0.000019
60421.560000,766978053.182205,77927.617481,-0.000301,0.000018
60421.580000,766979781.182205,78032.414009,-0.000306,0.000017
60421.600000,766981509.182205,78136.342126,-0.000310,0.000016
60421.620000,766983237.182204,78239.404667,-0.000315,0.000014
60421.640000,766984965.182204,78341.604468,-0.000319,0.000013
60421.660000,766986693.182204,78442.944363,-0.000324,0.000012
60421.680000,766988421.182204,78543.427188,-0.000328,0.000011
60421.700000,766990149.182203,78643.055779,-0.000332,0.000010
60421.720000,766991877.182203,78741.832970,-0.000336,0.000009
60421.740000,766993605.182203,78839.761597,-0.000340,0.000007
60421.760000,766995333.182202,78936.844501,-0.000344,0.000006
60421.780000,766997061.182202,79033.084649,-0.000348,0.000005
60421.800000,766998789.182202,79128.485137,-0.000352,0.000004
60421.820000,767000517.182202,79223.049065,-0.000356,0.000003
60421.840000,767002245.182201,79316.779533,-0.000360,0.000002
60421.860000,767003973.182201,79409.679642,-0.000364,0.000001
60421.880000,767005701.182201,79501.752493,-0.000368,-0.000000
60421.900000,767007429.182200,79593.001184,-0.000371,-0.000001
60421.920000,767009157.182200,79683.428818,-0.000375,-0.000002
60421.940000,767010885.182200,79773.038493,-0.000378,-0.000003
60421.960000,767012613.182200,79861.833312,-0.000382,-0.000004
60421.980000,767014341.182199,79949.816374,-0.000385,-0.000005
60422.000000,767016069.182199,80036.990779,-0.000389,-0.000006
60422.020000,767017797.182199,80123.359644,-0.000392,-0.000007
60422.040000,767019525.182199,80208.926152,-0.000396,-0.000007
60422.060000,767021253.182198,80293.693499,-0.000399,-0.000008
60422.080000,767022981.182198,80377.664885,-0.000402,-0.000009
60422.100000,767024709.182198,80460.843506,-0.000405,-0.000010
60422.120000,767026437.182197,80543.232562,-0.000408,-0.000010
60422.140000,767028165.182197,80624.835250,-0.000411,-0.000011
60422.160000,767029893.182197,80705.654768,-0.000414,-0.000012
60422.180000,767031621.182197,80785.694315,-0.000417,-0.000012
60422.200000,767033349.182196,80864.957087,-0.000420,-0.000013
60422.220000,767035077.182196,80943.446285,-0.000423,-0.000014
60422.240000,767036805.182196,81021.165104,-0.000426,-0.000014
60422.260000,767038533.182196,81098.116743,-0.000429,-0.000015
60422.280000,767040261.182195,81174.304374,-0.000432,-0.000015
60422.300000,767041989.182195,81249.731142,-0.000435,-0.000016
60422.320000,767043717.182195,81324.400194,-0.000437,-0.000016
60422.340000,767045445.182194,81398.314676,-0.000440,-0.000016
60422.360000,767047173.182194,81471.477733,-0.000443,-0.000017
60422.380000,767048901.182194,81543.892510,-0.000445,-0.000017
60422.400000,767050629.182194,81615.562154,-0.000448,-0.000017
60422.420000,767052357.182193,81686.489811,-0.000451,-0.000018
60422.440000,767054085.182193,81756.678625,-0.000453,-0.000018
60422.460000,767055813.182193,81826.131743,-0.000456,-0.000018
60422.480000,767057541.182193,81894.852310,-0.000458,-0.000018
60422.500000,767059269.182192,81962.843473,-0.000460,-0.000018
60422.520000,767060997.182192,82030.108344,-0.000463,-0.000018
60422.540000,767062725.182192,82096.649916,-0.000465,-0.000018
60422.560000,767064453.182191,82162.471145,-0.000468,-0.000018
60422.580000,767066181.182191,82227.574991,-0.000470,-0.000018
60422.600000,767067909.182191,82291.964412,-0.000472,-0.000018
60422.620000,767069637.182191,82355.642368,-0.000474,-0.000018
60422.640000,767071365.182190,82418.611816,-0.000477,-0.000018
60422.660000,767073093.182190,82480.875715,-0.000479,-0.000018
60422.680000,767074821.182190,82542.437025,-0.000481,-0.000018
60422.700000,767076549.182190,82603.298703,-0.000483,-0.000017
60422.720000,767078277.182189,82663.463709,-0.000485,-0.000017
60422.740000,767080005.182189,82722.935000,-0.000487,-0.000017
60422.760000,767081733.182189,82781.715530,-0.000489,-0.000016
60422.780000,767083461.182188,82839.808103,-0.000491,-0.000016
60422.800000,767085189.182188,82897.215378,-0.000493,-0.000015
60422.820000,767086917.182188,82953.940004,-0.000495,-0.000015
60422.840000,767088645.182187,83009.984634,-0.000497,-0.000015
60422.860000,767090373.182187,83065.351919,-0.000499,-0.000014
60422.880000,767092101.182187,83120.044511,-0.000501,-0.000013
60422.900000,767093829.182187,83174.065059,-0.000503,-0.000013
60422.920000,767095557.182186,83227.416217,-0.000505,-0.000012
60422.940000,767097285.182186,83280.100635,-0.000507,-0.000011
60422.960000,767099013.182186,83332.120965,-0.000508,-0.000011
60422.980000,767100741.182186,83383.479857,-0.000510,-0.000010
60423.000000,767102469.182185,83434.179964,-0.000512,-0.000009
60423.020000,767104197.182185,83484.223867,-0.000513,-0.000008
60423.040000,767105925.182185,83533.613873,-0.000515,-0.000008
60423.060000,767107653.182184,83582.352221,-0.000517,-0.000007
60423.080000,767109381.182184,83630.441148,-0.000518,-0.000006
60423.100000,767111109.182184,83677.882893,-0.000520,-0.000005
60423.120000,767112837.182184,83724.679693,-0.000522,-0.000004
60423.140000,767114565.182183,83770.833786,-0.000523,-0.000003
60423.160000,767116293.182183,83816.347411,-0.000525,-0.000002
60423.180000,767118021.182183,83861.222804,-0.000526,-0.000001
60423.200000,767119749.182183,83905.462205,-0.000528,0.000001
60423.220000,767121477.182182,83949.067852,-0.000529,0.000002
60423.240000,767123205.182182,83992.041981,-0.000531,0.000003
60423.260000,767124933.182182,84034.386821,-0.000532,0.000004
60423.280000,767126661.182182,84076.104357,-0.000533,0.000005
60423.300000,767128389.182181,84117.196334,-0.000535,0.000007
60423.320000,767130117.182181,84157.664484,-0.000536,0.000008
60423.340000,767131845.182181,84197.510542,-0.000537,0.000009
60423.360000,767133573.182180,84236.736241,-0.000539,0.000011
60423.380000,767135301.182180,84275.343313,-0.000540,0.000012
60423.400000,767137029.182180,84313.333494,-0.000541,0.000014
60423.420000,767138757.182179,84350.708515,-0.000542,0.000015
60423.440000,767140485.182179,84387.470112,-0.000543,0.000016
60423.460000,767142213.182179,84423.620016,-0.000545,0.000018
60423.480000,767143941.182179,84459.159962,-0.000546,0.000020
60423.500000,767145669.182178,84494.091683,-0.000547,0.000021
60423.520000,767147397.182178,84528.416816,-0.000548,0.000023
60423.540000,767149125.182178,84562.136611,-0.000549,0.000024
60423.560000,767150853.182178,84595.252222,-0.000550,0.000026
60423.580000,767152581.182177,84627.764802,-0.000551,0.000028
60423.600000,767154309.182177,84659.675505,-0.000552,0.000029
60423.620000,767156037.182177,84690.985484,-0.000553,0.000031
60423.640000,767157765.182177,84721.695892,-0.000554,0.000033
60423.660000,767159493.182176,84751.807884,-0.000555,0.000035
60423.680000,767161221.182176,84781.322613,-0.000556,0.000037
60423.700000,767162949.182176,84810.241232,-0.000556,0.000038
60423.720000,767164677.182175,84838.564895,-0.000557,0.000040
60423.740000,767166405.182175,84866.294755,-0.000558,0.000042
60423.760000,767168133.182175,84893.431953,-0.000559,0.000044
60423.780000,767169861.182175,84919.977322,-0.000560,0.000046
60423.800000,767171589.182174,84945.931392,-0.000560,0.000048
60423.820000,767173317.182174,84971.294676,-0.000561,0.000050
60423.840000,767175045.182174,84996.067690,-0.000562,0.000052
60423.860000,767176773.182173,85020.250947,-0.000562,0.000054
60423.880000,767178501.182173,85043.844964,-0.000563,0.000056
60423.900000,767180229.182173,85066.850255,-0.000563,0.000058
60423.920000,767181957.182173,85089.267335,-0.000564,0.000060
60423.940000,767183685.182172,85111.096718,-0.000565,0.000062
60423.960000,767185413.182172,85132.338919,-0.000565,0.000064
60423.980000,767187141.182172,85152.994453,-0.000566,0.000067
60424.000000,767188869.182172,85173.063835,-0.000566,0.000069
60424.020000,767190597.182171,85192.547466,-0.000567,0.000071
60424.040000,767192325.182171,85211.445295,-0.000567,0.000073
60424.060000,767194053.182171,85229.757157,-0.000567,0.000075
60424.080000,767195781.182171,85247.482885,-0.000568,0.000077
60424.100000,767197509.182170,85264.622315,-0.000568,0.000080
60424.120000,767199237.182170,85281.175282,-0.000568,0.000082
60424.140000,767200965.182169,85297.141621,-0.000569,0.000084
60424.160000,767202693.182169,85312.521167,-0.000569,0.000086
60424.180000,767204421.182169,85327.313754,-0.000569,0.000089
60424.200000,767206149.182169,85341.519216,-0.000569,0.000091
60424.220000,767207877.182168,85355.137390,-0.000569,0.000093
60424.240000,767209605.182168,85368.168110,-0.000570,0.000096
60424.260000,767211333.182168,85380.611196,-0.000570,0.000098
60424.280000,767213061.182168,85392.466132,-0.000570,0.000100
60424.300000,767214789.182167,85403.732063,-0.000570,0.000103
60424.320000,767216517.182167,85414.408122,-0.000570,0.000105
60424.340000,767218245.182167,85424.493441,-0.000570,0.000107
60424.360000,767219973.182166,85433.987151,-0.000570,0.000110
60424.380000,767221701.182166,85442.888385,-0.000570,0.000112
60424.400000,767223429.182166,85451.196275,-0.000570,0.000114
60424.420000,767225157.182166,85458.909951,-0.000570,0.000117
60424.440000,767226885.182166,85466.028547,-0.000570,0.000119
60424.460000,767228613.182165,85472.551194,-0.000569,0.000122
60424.480000,767230341.182165,85478.477024,-0.000569,0.000124
60424.500000,767232069.182165,85483.805168,-0.000569,0.000126
60424.520000,767233797.182164,85488.534642,-0.000569,0.000129
60424.540000,767235525.182164,85492.663986,-0.000569,0.000131
60424.560000,767237253.182164,85496.191626,-0.000568,0.000134
60424.580000,767238981.182163,85499.115987,-0.000568,0.000136
60424.600000,767240709.182163,85501.435492,-0.000568,0.000138
60424.620000,767242437.182163,85503.148567,-0.000567,0.000141
60424.640000,767244165.182163,85504.253635,-0.000567,0.000143
60424.660000,767245893.182162,85504.749122,-0.000566,0.000146
60424.680000,767247621.182162,85504.633452,-0.000566,0.000148
60424.700000,767249349.182162,85503.905048,-0.000566,0.000150
60424.720000,767251077.182162,85502.562337,-0.000565,0.000153
60424.740000,767252805.182161,85500.603743,-0.000564,0.000155
60424.760000,767254533.182161,85498.027674,-0.000564,0.000158
60424.780000,767256261.182161,85494.832211,-0.000563,0.000160
60424.800000,767257989.182160,85491.015097,-0.000563,0.000162
60424.820000,767259717.182160,85486.574065,-0.000562,0.000165
60424.840000,767261445.182160,85481.506846,-0.000561,0.000167
60424.860000,767263173.182160,85475.811170,-0.000561,0.000169
60424.880000,767264901.182159,85469.484771,-0.000560,0.000172
60424.900000,767266629.182159,85462.525378,-0.000559,0.000174
60424.920000,767268357.182159,85454.930723,-0.000559,0.000176
60424.940000,767270085.182158,85446.698538,-0.000558,0.000179
60424.960000,767271813.182158,85437.826553,-0.000557,0.000181
60424.980000,767273541.182158,85428.312501,-0.000556,0.000183
60425.000000,767275269.182158,85418.154112,-0.000555,0.000186
60425.020000,767276997.182158,85407.349008,-0.000554,0.000188
60425.040000,767278725.182157,85395.894368,-0.000553,0.000190
60425.060000,767280453.182157,85383.787265,-0.000552,0.000192
60425.080000,767282181.182157,85371.024768,-0.000551,0.000195
60425.100000,767283909.182156,85357.603948,-0.000550,0.000197
60425.120000,767285637.182156,85343.521874,-0.000549,0.000199
60425.140000,767287365.182156,85328.775619,-0.000548,0.000201
60425.160000,767289093.182156,85313.362252,-0.000547,0.000204
60425.180000,767290821.182155,85297.278844,-0.000546,0.000206
60425.200000,767292549.182155,85280.522465,-0.000545,0.000208
60425.220000,767294277.182155,85263.090186,-0.000544,0.000210
60425.240000,767296005.182155,85244.979077,-0.000543,0.000212
60425.260000,767297733.182154,85226.186196,-0.000541,0.000214
60425.280000,767299461.182154,85206.708309,-0.000540,0.000216
60425.300000,767301189.182154,85186.541887,-0.000539,0.000218
60425.320000,767302917.182153,85165.683390,-0.000538,0.000221
60425.340000,767304645.182153,85144.129278,-0.000536,0.000223
60425.360000,767306373.182153,85121.876010,-0.000535,0.000225
60425.380000,767308101.182153,85098.920046,-0.000533,0.000227
60425.400000,767309829.182152,85075.257846,-0.000532,0.000229
60425.420000,767311557.182152,85050.885869,-0.000531,0.000231
60425.440000,767313285.182152,85025.800575,-0.000529,0.000232
60425.460000,767315013.182151,84999.998423,-0.000528,0.000234
60425.480000,767316741.182151,84973.475873,-0.000526,0.000236
60425.500000,767318469.182151,84946.229385,-0.000525,0.000238
60425.520000,767320197.182150,84918.255328,-0.000523,0.000240
60425.540000,767321925.182150,84889.549707,-0.000521,0.000242
60425.560000,767323653.182150,84860.108439,-0.000520,0.000244
60425.580000,767325381.182150,84829.927438,-0.000518,0.000245
60425.600000,767327109.182149,84799.002619,-0.000517,0.000247
60425.620000,767328837.182149,84767.329899,-0.000515,0.000249
60425.640000,767330565.182149,84734.905192,-0.000513,0.000251
60425.660000,767332293.182148,84701.724414,-0.000511,0.000252
60425.680000,767334021.182148,84667.783481,-0.000510,0.000254
60425.700000,767335749.182148,84633.078307,-0.000508,0.000256
60425.720000,767337477.182148,84597.604808,-0.000506,0.000257
60425.740000,767339205.182148,84561.358899,-0.000504,0.000259
60425.760000,767340933.182147,84524.336486,-0.000502,0.000260
60425.780000,767342661.182147,84486.533254,-0.000500,0.000262
60425.800000,767344389.182147,84447.944666,-0.000498,0.000263
60425.820000,767346117.182146,84408.566174,-0.000496,0.000265
60425.840000,767347845.182146,84368.393234,-0.000494,0.000266
60425.860000,767349573.182146,84327.421298,-0.000492,0.000268
60425.880000,767351301.182145,84285.645820,-0.000490,0.000269
60425.900000,767353029.182145,84243.062254,-0.000488,0.000270
60425.920000,767354757.182145,84199.666052,-0.000486,0.000272
60425.940000,767356485.182145,84155.452669,-0.000484,0.000273
60425.960000,767358213.182145,84110.417559,-0.000482,0.000274
60425.980000,767359941.182144,84064.556174,-0.000480,0.000276
60426.000000,767361669.182144,84017.863968,-0.000478,0.000277
60426.020000,767363397.182143,83970.336335,-0.000475,0.000278
60426.040000,767365125.182143,83921.968423,-0.000473,0.000279
60426.060000,767366853.182143,83872.755324,-0.000471,0.000280
60426.080000,767368581.182143,83822.692125,-0.000469,0.000281
60426.100000,767370309.182142,83771.773916,-0.000466,0.000282
60426.120000,767372037.182142,83719.995786,-0.000464,0.000283
60426.140000,767373765.182142,83667.352826,-0.000461,0.000284
60426.160000,767375493.182142,83613.840123,-0.000459,0.000285
60426.180000,767377221.182141,83559.452767,-0.000457,0.000286
60426.200000,767378949.182141,83504.185849,-0.000454,0.000287
60426.220000,767380677.182141,83448.034456,-0.000452,0.000288
60426.240000,767382405.182141,83390.993678,-0.000449,0.000288
60426.260000,767384133.182140,83333.058600,-0.000446,0.000289
60426.280000,767385861.182140,83274.224185,-0.000444,0.000290
60426.300000,767387589.182140,83214.485274,-0.000441,0.000291
60426.320000,767389317.182139,83153.836707,-0.000439,0.000291
60426.340000,767391045.182139,83092.273319,-0.000436,0.000292
60426.360000,767392773.182139,83029.789949,-0.000433,0.000292
60426.380000,767394501.182139,82966.381434,-0.000430,0.000293
60426.400000,767396229.182138,82902.042612,-0.000428,0.000293
60426.420000,767397957.182138,82836.768319,-0.000425,0.000294
60426.440000,767399685.182138,82770.553393,-0.000422,0.000294
60426.460000,767401413.182138,82703.392671,-0.000419,0.000295
60426.480000,767403141.182137,82635.280991,-0.000416,0.000295
60426.500000,767404869.182137,82566.213191,-0.000413,0.000295
60426.520000,767406597.182137,82496.184086,-0.000410,0.000296
60426.540000,767408325.182137,82425.188411,-0.000407,0.000296
60426.560000,767410053.182136,82353.220879,-0.000404,0.000296
60426.580000,767411781.182136,82280.276202,-0.000401,0.000296
60426.600000,767413509.182136,82206.349094,-0.000398,0.000296
60426.620000,767415237.182135,82131.434267,-0.000395,0.000296
60426.640000,767416965.182135,82055.526434,-0.000392,0.000296
60426.660000,767418693.182135,81978.620309,-0.000388,0.000296
60426.680000,767420421.182134,81900.710605,-0.000385,0.000296
60426.700000,767422149.182134,81821.792033,-0.000382,0.000296
60426.720000,767423877.182134,81741.859308,-0.000378,0.000296
60426.740000,767425605.182134,81660.907142,-0.000375,0.000295
60426.760000,767427333.182133,81578.930249,-0.000372,0.000295
60426.780000,767429061.182133,81495.923351,-0.000368,0.000295
60426.800000,767430789.182133,81411.881181,-0.000365,0.000294
60426.820000,767432517.182132,81326.798470,-0.000361,0.000294
60426.840000,767434245.182132,81240.669953,-0.000358,0.000293
60426.860000,767435973.182132,81153.490360,-0.000354,0.000293
60426.880000,767437701.182132,81065.254426,-0.000350,0.000292
60426.900000,767439429.182131,80975.956882,-0.000346,0.000292
60426.920000,767441157.182131,80885.592461,-0.000343,0.000291
60426.940000,767442885.182131,80794.155895,-0.000339,0.000290
60426.960000,767444613.182131,80701.641918,-0.000335,0.000289
60426.980000,767446341.182130,80608.045261,-0.000331,0.000288
60427.000000,767448069.182130,80513.360658,-0.000327,0.000287
60427.020000,767449797.182130,80417.582871,-0.000323,0.000286
60427.040000,767451525.182129,80320.706785,-0.000319,0.000285
60427.060000,767453253.182129,80222.727317,-0.000315,0.000284
60427.080000,767454981.182129,80123.639382,-0.000311,0.000283
60427.100000,767456709.182129,80023.437895,-0.000307,0.000282
60427.120000,767458437.182128,79922.117773,-0.000302,0.000280
