# epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60394.700000,764657349.182577,148599304.740486,12392382.785447,5371026.321525,-2.210212,27.311753,11.838114
60394.720000,764659077.182577,148595476.674572,12439576.761617,5391482.264203,-2.220419,27.310904,11.837745
60394.740000,764660805.182576,148591630.971616,12486769.268409,5411937.569186,-2.230626,27.310052,11.837376
60394.760000,764662533.182576,148587767.632326,12533960.300543,5432392.234220,-2.240832,27.309197,11.837005
60394.780000,764664261.182576,148583886.657411,12581149.852736,5452846.257053,-2.251037,27.308339,11.836633
60394.800000,764665989.182575,148579988.047588,12628337.919711,5473299.635435,-2.261242,27.307478,11.836259
60394.820000,764667717.182575,148576071.803572,12675524.496188,5493752.367114,-2.271447,27.306614,11.835884
60394.840000,764669445.182575,148572137.926076,12722709.576888,5514204.449840,-2.281652,27.305747,11.835508
60394.860000,764671173.182575,148568186.415818,12769893.156531,5534655.881362,-2.291856,27.304877,11.835130
60394.880000,764672901.182574,148564217.273512,12817075.229840,5555106.659428,-2.302059,27.304004,11.834752
60394.900000,764674629.182574,148560230.499873,12864255.791536,5575556.781789,-2.312262,27.303127,11.834371
60394.920000,764676357.182574,148556226.095617,12911434.836338,5596006.246193,-2.322465,27.302248,11.833990
60394.940000,764678085.182573,148552204.061458,12958612.358968,5616455.050389,-2.332667,27.301366,11.833607
60394.960000,764679813.182573,148548164.398112,13005788.354148,5636903.192127,-2.342869,27.300480,11.833223
60394.980000,764681541.182573,148544107.106294,13052962.816598,5657350.669155,-2.353070,27.299592,11.832838
60395.000000,764683269.182573,148540032.186719,13100135.741039,5677797.479223,-2.363272,27.298700,11.832451
60395.020000,764684997.182572,148535939.640104,13147307.122192,5698243.620079,-2.373472,27.297805,11.832063
60395.040000,764686725.182572,148531829.467171,13194476.954782,5718689.089475,-2.383672,27.296908,11.831674
60395.060000,764688453.182572,148527701.668644,13241645.233531,5739133.885161,-2.393872,27.296007,11.831284
60395.080000,764690181.182571,148523556.245246,13288811.953163,5759578.004887,-2.404072,27.295103,11.830892
60395.100000,764691909.182571,148519393.197700,13335977.108402,5780021.446404,-2.414270,27.294196,11.830499
60395.120000,764693637.182571,148515212.526731,13383140.693972,5800464.207462,-2.424469,27.293286,11.830104
60395.140000,764695365.182571,148511014.233062,13430302.704596,5820906.285812,-2.434667,27.292373,11.829708
60395.160000,764697093.182570,148506798.317416,13477463.134997,5841347.679205,-2.444865,27.291457,11.829311
60395.180000,764698821.182570,148502564.780518,13524621.979901,5861788.385390,-2.455062,27.290538,11.828913
60395.200000,764700549.182570,148498313.623090,13571779.234029,5882228.402119,-2.465259,27.289616,11.828513
60395.220000,764702277.182570,148494044.845856,13618934.892106,5902667.727143,-2.475455,27.288691,11.828113
60395.240000,764704005.182569,148489758.449540,13666088.948856,5923106.358210,-2.485651,27.287763,11.827710
60395.260000,764705733.182569,148485454.434866,13713241.399002,5943544.293073,-2.495847,27.286832,11.827307
60395.280000,764707461.182569,148481132.802560,13760392.237269,5963981.529482,-2.506042,27.285897,11.826902
60395.300000,764709189.182568,148476793.553356,13807541.458383,5984418.065189,-2.516237,27.284960,11.826496
60395.320000,764710917.182568,148472436.687985,13854689.057068,6004853.897946,-2.526431,27.284020,11.826088
60395.340000,764712645.182568,148468062.207179,13901835.028052,6025289.025504,-2.536625,27.283076,11.825680
