0.01088	0.98434	-0.010864	-0.0035234	0.33841	-0.53661	-0.90288	1.1473	-0.002393	-0.15141	-0.00208	-0.21992	0.0029004
0.01104	0.98439	-0.010948	-0.0036676	0.34216	-0.52444	-0.89883	1.1473	-0.0024282	-0.15141	-0.0021106	-0.21992	0.0029431
0.0112	0.98445	-0.011031	-0.0038111	0.34575	-0.51249	-0.89473	1.1473	-0.0024634	-0.15141	-0.0021411	-0.21992	0.0029857
0.01136	0.9845	-0.011112	-0.0039539	0.34918	-0.50076	-0.89058	1.1473	-0.0024986	-0.15141	-0.0021717	-0.21992	0.0030284
0.01152	0.98456	-0.011192	-0.0040961	0.35248	-0.48925	-0.88638	1.1473	-0.0025338	-0.15141	-0.0022023	-0.21992	0.003071
0.01168	0.98462	-0.011269	-0.0042375	0.35563	-0.47794	-0.88214	1.1473	-0.002569	-0.1514	-0.0022329	-0.21992	0.0031137
0.01184	0.98467	-0.011345	-0.0043783	0.35865	-0.46684	-0.87787	1.1473	-0.0026041	-0.1514	-0.0022635	-0.21992	0.0031563
0.012	0.98473	-0.011418	-0.0045185	0.36154	-0.45593	-0.87356	1.1473	-0.0026393	-0.1514	-0.0022941	-0.21991	0.003199
0.01216	0.98479	-0.01149	-0.0046579	0.36431	-0.44522	-0.86922	1.1473	-0.0026745	-0.1514	-0.0023246	-0.21991	0.0032416
0.01232	0.98485	-0.011561	-0.0047966	0.36696	-0.4347	-0.86486	1.1473	-0.0027097	-0.1514	-0.0023552	-0.21991	0.0032843
0.01248	0.98491	-0.01163	-0.0049346	0.3695	-0.42436	-0.86047	1.1473	-0.0027449	-0.1514	-0.0023858	-0.21991	0.0033269
0.01264	0.98497	-0.011697	-0.005072	0.37193	-0.4142	-0.85606	1.1473	-0.0027801	-0.1514	-0.0024164	-0.21991	0.0033696
0.0128	0.98503	-0.011762	-0.0052086	0.37425	-0.40421	-0.85163	1.1473	-0.0028153	-0.1514	-0.002447	-0.21991	0.0034122
0.01296	0.98509	-0.011826	-0.0053445	0.37647	-0.3944	-0.84719	1.1473	-0.0028504	-0.1514	-0.0024776	-0.21991	0.0034549
0.01312	0.98515	-0.011888	-0.0054797	0.37859	-0.38476	-0.84273	1.1473	-0.0028856	-0.1514	-0.0025081	-0.21991	0.0034975
0.01328	0.98521	-0.011949	-0.0056142	0.38061	-0.37527	-0.83826	1.1473	-0.0029208	-0.1514	-0.0025387	-0.21991	0.0035402
0.01344	0.98527	-0.012008	-0.0057479	0.38255	-0.36595	-0.83378	1.1473	-0.002956	-0.1514	-0.0025693	-0.2199	0.0035829
0.0136	0.98533	-0.012066	-0.005881	0.3844	-0.35678	-0.82929	1.1473	-0.0029912	-0.1514	-0.0025999	-0.2199	0.0036255
0.01376	0.98539	-0.012123	-0.0060133	0.38616	-0.34777	-0.8248	1.1473	-0.0030264	-0.1514	-0.0026305	-0.2199	0.0036682
0.01392	0.98545	-0.012178	-0.0061449	0.38784	-0.3389	-0.8203	1.1473	-0.0030616	-0.1514	-0.002661	-0.2199	0.0037108
0.01408	0.98552	-0.012231	-0.0062758	0.38944	-0.33018	-0.81579	1.1473	-0.0030967	-0.1514	-0.0026916	-0.2199	0.0037535
0.01424	0.98558	-0.012283	-0.006406	0.39097	-0.3216	-0.81129	1.1473	-0.0031319	-0.1514	-0.0027222	-0.2199	0.0037961
0.0144	0.98564	-0.012334	-0.0065354	0.39242	-0.31315	-0.80678	1.1473	-0.0031671	-0.1514	-0.0027528	-0.2199	0.0038388
0.01456	0.9857	-0.012383	-0.0066642	0.3938	-0.30484	-0.80228	1.1473	-0.0032023	-0.15139	-0.0027834	-0.2199	0.0038814
0.01472	0.98577	-0.012432	-0.0067922	0.39512	-0.29667	-0.79777	1.1473	-0.0032375	-0.15139	-0.0028139	-0.21989	0.0039241
0.01488	0.98583	-0.012478	-0.0069194	0.39637	-0.28862	-0.79327	1.1473	-0.0032727	-0.15139	-0.0028445	-0.21989	0.0039667
0.01504	0.98589	-0.012524	-0.007046	0.39755	-0.2807	-0.78878	1.1473	-0.0033078	-0.15139	-0.0028751	-0.21989	0.0040094
0.0152	0.98596	-0.012568	-0.0071719	0.39867	-0.2729	-0.78429	1.1473	-0.003343	-0.15139	-0.0029057	-0.21989	0.004052
0.01536	0.98602	-0.012611	-0.007297	0.39974	-0.26522	-0.7798	1.1473	-0.0033782	-0.15139	-0.0029362	-0.21989	0.0040947
0.01552	0.98609	-0.012653	-0.0074214	0.40074	-0.25766	-0.77532	1.1473	-0.0034134	-0.15139	-0.0029668	-0.21989	0.0041373
0.01568	0.98615	-0.012694	-0.0075451	0.40169	-0.25021	-0.77084	1.1473	-0.0034486	-0.15139	-0.0029974	-0.21989	0.00418
0.01584	0.98621	-0.012733	-0.0076681	0.40259	-0.24288	-0.76638	1.1473	-0.0034838	-0.15139	-0.003028	-0.21989	0.0042226
0.016	0.98628	-0.012771	-0.0077903	0.40343	-0.23566	-0.76192	1.1473	-0.0035189	-0.15139	-0.0030586	-0.21988	0.0042653
0.01616	0.98634	-0.012809	-0.0079119	0.40423	-0.22854	-0.75747	1.1473	-0.0035541	-0.15139	-0.0030891	-0.21988	0.0043079
0.01632	0.98641	-0.012845	-0.0080327	0.40497	-0.22153	-0.75303	1.1473	-0.0035893	-0.15139	-0.0031197	-0.21988	0.0043506
0.01648	0.98647	-0.01288	-0.0081529	0.40567	-0.21462	-0.7486	1.1473	-0.0036245	-0.15139	-0.0031503	-0.21988	0.0043932
0.01664	0.98654	-0.012913	-0.0082723	0.40632	-0.20781	-0.74418	1.1473	-0.0036597	-0.15139	-0.0031809	-0.21988	0.0044359
0.0168	0.9866	-0.012946	-0.008391	0.40693	-0.2011	-0.73977	1.1473	-0.0036948	-0.15139	-0.0032114	-0.21988	0.0044785
0.01696	0.98667	-0.012978	-0.008509	0.40749	-0.19449	-0.73538	1.1473	-0.00373	-0.15138	-0.003242	-0.21988	0.0045212
0.01712	0.98673	-0.013008	-0.0086263	0.40802	-0.18797	-0.73099	1.1473	-0.0037652	-0.15138	-0.0032726	-0.21987	0.0045638
0.01728	0.9868	-0.013038	-0.0087429	0.4085	-0.18154	-0.72662	1.1473	-0.0038004	-0.15138	-0.0033032	-0.21987	0.0046065
0.01744	0.98686	-0.013066	-0.0088588	0.40895	-0.17521	-0.72226	1.1473	-0.0038356	-0.15138	-0.0033337	-0.21987	0.0046491
0.0176	0.98693	-0.013094	-0.0089741	0.40935	-0.16896	-0.71791	1.1473	-0.0038707	-0.15138	-0.0033643	-0.21987	0.0046918
0.01776	0.98699	-0.01312	-0.0090886	0.40972	-0.1628	-0.71357	1.1473	-0.0039059	-0.15138	-0.0033949	-0.21987	0.0047344
0.01792	0.98706	-0.013146	-0.0092024	0.41006	-0.15672	-0.70924	1.1473	-0.0039411	-0.15138	-0.0034255	-0.21987	0.0047771
0.01808	0.98713	-0.013171	-0.0093155	0.41036	-0.15073	-0.70493	1.1473	-0.0039763	-0.15138	-0.003456	-0.21986	0.0048197
0.01824	0.98719	-0.013194	-0.009428	0.41062	-0.14482	-0.70064	1.1473	-0.0040115	-0.15138	-0.0034866	-0.21986	0.0048624
0.0184	0.98726	-0.013217	-0.0095397	0.41086	-0.13899	-0.69635	1.1473	-0.0040466	-0.15138	-0.0035172	-0.21986	0.004905
0.01856	0.98732	-0.013239	-0.0096508	0.41106	-0.13323	-0.69208	1.1473	-0.0040818	-0.15138	-0.0035477	-0.21986	0.0049477
0.01872	0.98739	-0.01326	-0.0097612	0.41123	-0.12756	-0.68782	1.1473	-0.004117	-0.15138	-0.0035783	-0.21986	0.0049903
0.01888	0.98745	-0.01328	-0.0098709	0.41138	-0.12195	-0.68358	1.1473	-0.0041522	-0.15138	-0.0036089	-0.21986	0.0050329
0.01904	0.98752	-0.013299	-0.00998	0.41149	-0.11642	-0.67935	1.1473	-0.0041873	-0.15137	-0.0036395	-0.21985	0.0050756
0.0192	0.98759	-0.013317	-0.010088	0.41157	-0.11097	-0.67514	1.1473	-0.0042225	-0.15137	-0.00367	-0.21985	0.0051182
0.01936	0.98765	-0.013334	-0.010196	0.41163	-0.10558	-0.67094	1.1473	-0.0042577	-0.15137	-0.0037006	-0.21985	0.0051609
0.01952	0.98772	-0.013351	-0.010303	0.41166	-0.10027	-0.66675	1.1473	-0.0042929	-0.15137	-0.0037312	-0.21985	0.0052035
