# epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60694.484284,790558642.107709,-403868.443235,-21665.911922,-15122.228371,0.373099,-1.709514,-1.714192
60694.490628,790559190.296890,-403616.221863,-22614.185185,-16012.346593,0.537980,-1.742874,-1.532294
60694.498849,790559900.544798,-403180.153527,-23851.871572,-17018.513373,0.677567,-1.735023,-1.304884
60694.507152,790560617.915421,-402662.975504,-25083.525923,-17881.121168,0.755861,-1.695329,-1.105872
60694.516548,790561429.776331,-402030.205127,-26435.907664,-18701.495967,0.796440,-1.634770,-0.922082
60694.527301,790562358.777030,-401283.296597,-27920.313992,-19478.407134,0.806879,-1.560961,-0.757700
60694.540777,790563523.133925,-400350.388338,-29685.684722,-20266.019476,0.792027,-1.472652,-0.603199
60694.556985,790564923.498108,-399265.289629,-31679.989097,-21011.544736,0.755646,-1.377767,-0.469173
60694.576051,790566570.774583,-398062.825584,-33868.297521,-21687.405234,0.703452,-1.281698,-0.358038
60694.597669,790568438.622652,-396806.580622,-36173.630516,-22269.156806,0.641653,-1.189300,-0.270196
60694.621988,790570539.723767,-395530.429990,-38577.339409,-22760.579644,0.573513,-1.101122,-0.201845
60694.648768,790572853.594705,-394287.119187,-41026.650762,-23164.349117,0.501737,-1.018014,-0.150525
60694.678685,790575438.348148,-393089.657257,-43551.620539,-23501.082740,0.425434,-0.937559,-0.112881
60694.712154,790578330.091132,-391978.344627,-46146.132081,-23787.630512,0.343683,-0.858474,-0.087853
60694.749650,790581569.751777,-391009.648419,-48796.953648,-24048.535827,0.254592,-0.779390,-0.075696
60694.791831,790585214.169180,-390263.606343,-51487.949465,-24324.465564,0.154592,-0.698547,-0.078483
60694.838889,790589280.036363,-389867.771923,-54156.325470,-24682.693512,0.038982,-0.614940,-0.101339
60694.886709,790593411.668976,-389965.996171,-56529.672382,-25191.287751,-0.088899,-0.534566,-0.149753
60694.930111,790597161.616182,-390541.405096,-58402.792315,-25882.980011,-0.221328,-0.465099,-0.225519
60694.967768,790600415.123507,-391475.215624,-59824.228106,-26776.800688,-0.356602,-0.409957,-0.332372
60694.992371,790602540.854192,-392340.331795,-60663.065504,-27588.799569,-0.459553,-0.380704,-0.437834
60695.017777,790604735.974335,-393479.031372,-61477.811211,-28714.052750,-0.580366,-0.365444,-0.598797
60695.038581,790606533.355525,-394617.678535,-62142.758048,-29957.793256,-0.686843,-0.380999,-0.798667
60695.056082,790608045.507346,-395719.276863,-62756.795348,-31342.117186,-0.765806,-0.442126,-1.047928
60695.066626,790608956.507047,-396429.862674,-63192.934084,-32385.550398,-0.788809,-0.523069,-1.250246
60695.077572,790609902.218076,-397167.780851,-63750.908618,-33685.702348,-0.758604,-0.670234,-1.506388
60695.086735,790610693.915369,-397731.643532,-64353.785371,-34970.395558,-0.648891,-0.864943,-1.738102
60695.095350,790611438.280182,-398142.937120,-65085.896229,-36335.735645,-0.436591,-1.110556,-1.917837
60695.100043,790611843.677921,-398287.849394,-65565.936613,-37125.505783,-0.273349,-1.257966,-1.971497
60695.105090,790612279.745803,-398363.735413,-66148.275464,-37988.612304,-0.071555,-1.410499,-1.977501
60695.106073,790612364.705264,-398368.077071,-66269.289396,-38156.398318,-0.030612,-1.438094,-1.971924
60695.107316,790612472.070122,-398368.576592,-66425.502185,-38367.599336,0.021318,-1.471574,-1.961773
60695.108484,790612573.042395,-398363.960898,-66575.613737,-38565.071711,0.070070,-1.501480,-1.949159
60695.110809,790612773.898387,-398340.239466,-66882.776724,-38953.396753,0.165728,-1.555882,-1.915773
60695.114428,790613086.615035,-398265.972866,-67380.737224,-39541.931987,0.307369,-1.625743,-1.844781
60695.119717,790613543.521189,-398082.760784,-68140.697159,-40355.443403,0.488810,-1.694328,-1.711810
60695.126110,790614095.866748,-397763.277162,-69088.605115,-41251.348597,0.658865,-1.730458,-1.530797
60695.134800,790614846.687310,-397206.884207,-70388.102678,-42309.342849,0.809388,-1.722771,-1.291507
60695.143144,790615567.657698,-396591.611298,-71616.754487,-43166.634574,0.888899,-1.682081,-1.092452
60695.152679,790616391.459786,-395839.377844,-72977.359749,-43987.232730,0.930654,-1.619669,-0.906868
60695.163679,790617341.840835,-394947.462936,-74480.279781,-44766.286927,0.941463,-1.543169,-0.740028
60695.177469,790618533.315912,-393832.714013,-76263.765187,-45550.105101,0.926103,-1.451934,-0.583928
60695.193815,790619945.615820,-392549.328732,-78244.736477,-46275.467525,0.889285,-1.355588,-0.450848
60695.213488,790621645.379097,-391082.839234,-80461.997539,-46940.427921,0.835374,-1.256065,-0.338433
60695.235862,790623578.457931,-389529.781126,-82795.024327,-47503.953981,0.771449,-1.160437,-0.250091
60695.260240,790625684.732853,-387977.166015,-85143.710355,-47956.520987,0.703247,-1.072087,-0.183761
60695.287138,790628008.731918,-386427.194302,-87535.691185,-48321.747415,0.631215,-0.988467,-0.133835
60695.317015,790630590.078289,-384897.005469,-89980.796545,-48616.716745,0.554946,-0.907774,-0.097472
60695.350254,790633461.943396,-383420.898914,-92471.953170,-48858.723429,0.473503,-0.828663,-0.073535
60695.387251,790636658.511710,-382048.929364,-94992.685203,-49071.846782,0.385116,-0.749827,-0.062207
60695.428638,790640234.337000,-380848.077054,-97528.284060,-49295.245517,0.286285,-0.669488,-0.065401
60695.474458,790644193.164701,-379937.030644,-100013.477150,-49591.742311,0.172881,-0.586926,-0.087837
60695.521202,790648231.832197,-379487.983668,-102221.763373,-50031.997313,0.047239,-0.507305,-0.134869
60695.564127,790651940.560305,-379549.991910,-103973.173198,-50657.998087,-0.083897,-0.437866,-0.208877
60695.599578,790655003.553684,-379995.421734,-105232.161707,-51436.166008,-0.210301,-0.385317,-0.306431
60695.630044,790657635.813861,-380712.333260,-106196.128177,-52401.513181,-0.337746,-0.349393,-0.436525
60695.654901,790659783.420497,-381563.434456,-106929.049230,-53501.747188,-0.457092,-0.337228,-0.599486
60695.675040,790661523.446305,-382448.305597,-107526.657298,-54706.229951,-0.559906,-0.356292,-0.797983
60695.692058,790662993.781857,-383329.951630,-108089.753294,-56049.058325,-0.634812,-0.420527,-1.043446
60695.702333,790663881.601346,-383905.025248,-108496.191915,-57059.967106,-0.655352,-0.502514,-1.240748
60695.712962,790664799.900461,-384498.508825,-109018.384470,-58309.467197,-0.624831,-0.647251,-1.486927
60695.722113,790665590.560929,-384956.240576,-109602.091401,-59575.475435,-0.516440,-0.841135,-1.714447
60695.729106,790666194.744452,-385223.537598,-110167.190547,-60658.676076,-0.355787,-1.035284,-1.864024
60695.733597,790666582.806289,-385334.857964,-110595.606116,-61395.578861,-0.213033,-1.173596,-1.928346
60695.737229,790666896.608983,-385380.961255,-110981.602314,-62005.283830,-0.078389,-1.286048,-1.953034
60695.741356,790667253.175933,-385379.556898,-111461.955342,-62701.618355,0.087803,-1.406238,-1.946413
60695.745988,790667653.332783,-385306.277271,-112048.593494,-63471.687007,0.277793,-1.521610,-1.895076
60695.751274,790668110.105209,-385132.248723,-112767.329097,-64314.821924,0.480125,-1.618862,-1.789689
60695.756990,790668603.902463,-384848.014041,-113583.736395,-65162.868719,0.664184,-1.680631,-1.641168
60695.764115,790669219.557287,-384383.423154,-114628.558402,-66111.530803,0.834268,-1.705353,-1.440409
60695.772977,790669985.226369,-383689.474063,-115928.787687,-67122.849729,0.965575,-1.683983,-1.206422
60695.781564,790670727.118799,-382945.307956,-117161.249605,-67944.326068,1.032801,-1.635748,-1.014176
60695.791741,790671606.392509,-382019.861947,-118569.376001,-68752.232960,1.065841,-1.566185,-0.830990
60695.803652,790672635.553902,-380919.075670,-120138.280394,-69518.849352,1.068782,-1.483214,-0.666576
60695.818626,790673929.266340,-379549.170334,-121993.435294,-70277.557415,1.045735,-1.386526,-0.514745
60695.836264,790675453.218339,-377987.179465,-124028.490142,-70959.587974,1.002506,-1.286730,-0.387791
60695.857196,790677261.697494,-376226.612139,-126261.780383,-71560.211050,0.943951,-1.185927,-0.282947
60695.880587,790679282.690992,-374386.262610,-128559.767163,-72045.458851,0.877449,-1.090846,-0.202296
60695.905584,790681442.419534,-372566.201595,-130819.850658,-72414.301780,0.808469,-1.004286,-0.142953
60695.933163,790683825.271119,-370727.157698,-133112.329675,-72698.374491,0.735658,-0.921786,-0.098476
60695.963476,790686444.369011,-368901.355866,-135420.421782,-72911.657259,0.659084,-0.842382,-0.066924
60695.996836,790689326.632964,-367119.554356,-137734.390551,-73072.976542,0.577676,-0.764699,-0.047300
60696.033514,790692495.577492,-365428.479145,-140033.517287,-73207.575342,0.489694,-0.687533,-0.039902
60696.074113,790696003.358432,-363882.285305,-142305.833911,-73355.029023,0.391495,-0.609049,-0.046733
60696.118539,790699841.779376,-362592.714576,-144488.044574,-73577.390629,0.279211,-0.528785,-0.072516
60696.163207,790703701.111970,-361748.624724,-146379.922880,-73943.887472,0.155939,-0.452262,-0.122004
60696.192876,790706264.476013,-361463.835659,-147476.524279,-74318.242555,0.064719,-0.403686,-0.173030
60696.220033,790708610.873964,-361419.022924,-148373.832608,-74796.804426,-0.028282,-0.361676,-0.238483
60696.245849,790710841.312731,-361590.919404,-149139.667551,-75420.282848,-0.127931,-0.326024,-0.325549
60696.271300,790713040.277503,-361992.439455,-149825.502258,-76263.159697,-0.239685,-0.299966,-0.448930
60696.293457,790714954.655143,-362553.934185,-150390.602789,-77263.874880,-0.348514,-0.294398,-0.606659
60696.312160,790716570.627989,-363194.438989,-150880.611456,-78391.586708,-0.443669,-0.318595,-0.801025
60696.328571,790717988.504652,-363875.853838,-151374.309449,-79690.762311,-0.512462,-0.388846,-1.045718
60696.338418,790718839.274773,-364320.676102,-151738.170861,-80659.603169,-0.527858,-0.473751,-1.238077
60696.348537,790719713.591057,-364772.288849,-152210.146898,-81842.155292,-0.493493,-0.617381,-1.472269
60696.357483,790720486.563383,-365117.610559,-152757.332124,-83065.228586,-0.384130,-0.809553,-1.690818
60696.363871,790721038.457663,-365292.517709,-153251.414662,-84037.067926,-0.239430,-0.985639,-1.825104
60696.367424,790721345.407220,-365350.035184,-153570.355953,-84606.105474,-0.132251,-1.093200,-1.879438
60696.372213,790721759.211892,-365370.323943,-154053.235935,-85393.309232,0.038596,-1.240150,-1.917830
60696.376243,790722107.431304,-365329.387178,-154505.694529,-86061.354386,0.198067,-1.356701,-1.913221
60696.381857,790722592.450844,-365178.117663,-155198.330041,-86976.491156,0.424663,-1.493302,-1.849972
60696.387471,790723077.527595,-364920.436224,-155947.648856,-87847.353848,0.632918,-1.588910,-1.733560
60696.393549,790723602.671999,-364537.322206,-156798.813556,-88716.685744,0.818386,-1.645079,-1.573729
60696.400998,790724246.244211,-363954.294464,-157865.166658,-89662.738744,0.982268,-1.660717,-1.366948
60696.409838,790725009.975054,-363154.422549,-159124.970980,-90618.549578,1.100658,-1.632353,-1.141501
60696.418650,790725771.341642,-362290.293334,-160348.699810,-91413.405925,1.161874,-1.579809,-0.952657
60696.429293,790726690.891446,-361205.954023,-161767.738037,-92202.247506,1.190308,-1.505843,-0.770778
60696.441883,790727778.683083,-359909.504306,-163357.871433,-92947.466252,1.188883,-1.418520,-0.607382
60696.457248,790729106.237516,-358346.791785,-165174.954542,-93651.708455,1.162451,-1.320891,-0.461644
60696.475504,790730683.588616,-356548.215770,-167176.683103,-94277.311407,1.116555,-1.219788,-0.338844
60696.497398,790732575.185351,-354493.778766,-169383.924671,-94815.641176,1.055173,-1.116907,-0.236778
60696.520803,790734597.422109,-352427.047397,-171545.993281,-95213.808304,0.989041,-1.023890,-0.161600
60696.545813,790736758.201990,-350364.459826,-173664.105651,-95499.140912,0.920521,-0.938696,-0.105914
60696.573147,790739119.891718,-348275.893355,-175783.300619,-95696.950048,0.848697,-0.857744,-0.064371
60696.602699,790741673.183890,-346204.740030,-177872.892477,-95821.163420,0.774093,-0.780553,-0.035236
60696.634230,790744397.436557,-344201.549437,-179897.061725,-95890.195649,0.696835,-0.706724,-0.017450
60696.667134,790747240.363426,-342333.611345,-181804.938987,-95927.388496,0.617318,-0.636439,-0.010536
60696.701837,790750238.728908,-340608.839318,-183608.963237,-95962.203183,0.532904,-0.567671,-0.014570
60696.740291,790753561.167702,-338997.544351,-185374.886700,-96036.348575,0.436263,-0.496027,-0.032514
60696.781601,790757130.346855,-337635.787074,-187013.775093,-96212.907904,0.325172,-0.422910,-0.069931
60696.822134,790760632.368144,-336705.030292,-188374.091209,-96556.584418,0.203823,-0.354577,-0.131250
60696.851132,790763137.772600,-336314.985287,-189204.181903,-96963.366868,0.105624,-0.308624,-0.197338
60696.870875,790764843.621487,-336197.196221,-189705.783906,-97349.673734,0.031336,-0.279961,-0.258177
60696.893553,790766802.949306,-336226.746586,-190225.902894,-97942.054756,-0.063305,-0.252196,-0.351508
60696.914302,790768595.731259,-336425.336420,-190661.958796,-98672.517594,-0.159859,-0.236440,-0.469929
60696.933540,790770257.835026,-336770.974024,-191053.992356,-99574.402976,-0.256924,-0.239282,-0.624261
60696.950578,790771729.952169,-337213.030306,-191425.124408,-100627.588528,-0.342426,-0.271605,-0.817654
60696.962905,790772794.973048,-337605.912734,-191741.793531,-101594.809388,-0.392086,-0.329788,-1.006866
60696.972601,790773632.725454,-337943.384807,-192049.691893,-102513.941287,-0.408556,-0.412117,-1.193315
60696.982538,790774491.261380,-338286.137097,-192457.825635,-103633.179620,-0.379178,-0.549370,-1.419083
60696.986101,790774799.107428,-338398.654683,-192636.905158,-104083.329474,-0.349741,-0.615740,-1.505634
60696.990453,790775175.152780,-338520.576967,-192885.837691,-104669.406420,-0.294916,-0.710819,-1.610947
60696.997838,790775813.217747,-338664.671705,-193399.624536,-105750.282872,-0.143575,-0.906206,-1.770571
60697.001439,790776124.310250,-338693.809560,-193698.051973,-106310.586169,-0.040589,-1.013215,-1.828628
60697.006326,790776546.588617,-338676.566052,-194157.354559,-107093.840195,0.127029,-1.161940,-1.873715
60697.011036,790776953.488479,-338588.221471,-194658.225591,-107857.503364,0.309482,-1.297624,-1.872065
60697.016634,790777437.212928,-338384.357987,-195320.046699,-108750.716215,0.532513,-1.432793,-1.810862
60697.021720,790777876.632564,-338108.181246,-195970.332878,-109525.503115,0.720801,-1.521105,-1.709638
60697.027904,790778410.930137,-337669.760134,-196801.584446,-110397.931517,0.912592,-1.582510,-1.551952
60697.035222,790779043.190853,-337036.836987,-197810.864472,-111315.704817,1.078781,-1.602084,-1.351329
60697.044468,790779842.069641,-336118.319781,-199082.750262,-112299.044150,1.207787,-1.575222,-1.116032
60697.053263,790780601.945820,-335173.410660,-200261.082290,-113073.133246,1.271739,-1.523645,-0.927400
60697.063804,790781512.641843,-333998.288459,-201615.808012,-113831.761459,1.302696,-1.450670,-0.746158
60697.076488,790782608.536963,-332567.639184,-203156.835808,-114553.974009,1.303543,-1.362389,-0.580013
60697.091775,790783929.377375,-330860.125879,-204890.447194,-115217.956454,1.278893,-1.264487,-0.433411
60697.109732,790785480.873104,-328908.825960,-206772.273026,-115789.659325,1.234907,-1.163837,-0.310673
60697.131932,790787398.913689,-326598.741244,-208900.189615,-116278.107395,1.173329,-1.058072,-0.205367
60697.154966,790789389.041129,-324328.370208,-210910.999010,-116607.315900,1.108450,-0.965161,-0.129985
60697.179393,790791499.517246,-322060.165735,-212856.393509,-116819.142870,1.041413,-0.880417,-0.074080
60697.205330,790793740.497807,-319803.682041,-214739.447485,-116936.082976,0.972866,-0.801812,-0.032862
60697.232282,790796069.150848,-317618.633262,-216520.569079,-116976.631401,0.904174,-0.729258,-0.003980
60697.256399,790798152.838733,-315797.190377,-217977.791112,-116966.154265,0.844313,-0.670241,0.012772
60697.287077,790800803.485739,-313658.709607,-219661.567011,-116914.960039,0.769376,-0.601202,0.024156
60697.323697,790803967.458980,-311365.535019,-221442.103619,-116833.343533,0.680030,-0.525301,0.025290
60697.363899,790807440.878625,-309176.968788,-223130.512332,-116764.398990,0.579459,-0.447716,0.011801
60697.401270,790810669.756013,-307463.645279,-224464.999424,-116766.583288,0.480658,-0.379399,-0.015801
60697.436708,790813731.598356,-306145.177503,-225530.956060,-116875.926923,0.378957,-0.317314,-0.058774
60697.473011,790816868.160048,-305135.437632,-226430.365409,-117159.150963,0.262362,-0.256840,-0.126727
60697.507075,790819811.281602,-304544.189040,-227108.841689,-117666.290417,0.136194,-0.205522,-0.225039
60697.523899,790821264.892151,-304396.569821,-227391.664875,-118040.759129,0.065926,-0.184277,-0.292879
60697.540218,790822674.849656,-304355.136399,-227639.789046,-118510.488819,-0.008160,-0.168773,-0.376951
60697.554544,790823912.627140,-304408.062595,-227843.798369,-119033.178574,-0.078076,-0.162321,-0.471419
60697.570874,790825323.483458,-304576.974329,-228075.589290,-119793.076647,-0.161775,-0.169710,-0.612951
60697.586507,790826674.234358,-304849.007064,-228324.152274,-120739.371268,-0.239585,-0.204542,-0.797969
60697.597909,790827659.365341,-305108.508479,-228550.903154,-121609.752692,-0.284178,-0.261840,-0.976135
60697.607238,790828465.329492,-305345.466167,-228792.010423,-122466.745142,-0.299071,-0.342894,-1.155870
60697.616778,790829289.604689,-305584.633603,-229124.912951,-123506.279952,-0.271454,-0.474651,-1.370989
60697.621538,790829700.892027,-305688.661975,-229338.022967,-124093.655927,-0.230670,-0.564624,-1.485547
60697.625730,790830063.115140,-305762.596890,-229559.194819,-124649.921378,-0.173963,-0.658946,-1.585196
60697.631250,790830540.026350,-305820.932757,-229907.140065,-125435.121296,-0.063445,-0.803859,-1.704170
60697.636405,790830985.430735,-305818.731165,-230298.467578,-126214.124642,0.079708,-0.955098,-1.787979
60697.641438,790831420.200133,-305747.445885,-230746.781036,-127002.100903,0.252973,-1.106724,-1.829038
60697.646650,790831870.547132,-305588.651152,-231278.776265,-127825.557566,0.454461,-1.252650,-1.818593
60697.652688,790832392.245813,-305289.576497,-231969.581376,-128756.622991,0.690032,-1.388363,-1.739855
60697.659469,790832978.091437,-304814.624991,-232814.111578,-129734.120090,0.923624,-1.484627,-1.589101
60697.666277,790833566.324088,-304215.208341,-233701.787689,-130616.141552,1.104963,-1.525231,-1.407672
60697.674865,790834308.348157,-303333.788164,-234834.600368,-131575.246692,1.257918,-1.519966,-1.180501
60697.683442,790835049.423455,-302365.783424,-235947.513315,-132374.030654,1.345652,-1.479701,-0.980705
60697.692941,790835870.112957,-301239.100024,-237137.199956,-133101.221036,1.393298,-1.417878,-0.798016
60697.704687,790836884.960148,-299813.680840,-238534.315907,-133817.319684,1.410130,-1.335396,-0.621303
60697.719132,790838132.962196,-298058.976503,-240139.446229,-134486.662579,1.397764,-1.238323,-0.459977
60697.735356,790839534.750278,-296121.704969,-241805.401261,-135034.680765,1.364057,-1.140688,-0.329072
60697.756070,790841324.452126,-293728.219193,-243748.148879,-135511.818085,1.309526,-1.033325,-0.211473
60697.778880,790843295.243973,-291210.234634,-245683.308982,-135835.201477,1.245622,-0.933276,-0.122190
60697.801826,790845277.723353,-288804.299058,-247446.019957,-136011.477514,1.181827,-0.847080,-0.059226
60697.825633,790847334.733019,-286439.723266,-249106.447282,-136082.777282,1.117577,-0.768983,-0.012734
60697.848149,790849280.050122,-284323.183387,-250537.203295,-136075.228234,1.058755,-0.703113,0.018780
60697.874581,790851563.799416,-281982.178879,-252061.832344,-136001.072207,0.991696,-0.633259,0.044366
60697.907362,790854396.115358,-279288.725967,-253742.687828,-135846.009973,0.910505,-0.554971,0.062979
60697.946231,790857754.321417,-276391.160484,-255462.727052,-135618.595776,0.815124,-0.470696,0.069943
60697.990522,790861581.134541,-273482.451819,-257092.863630,-135363.802742,0.704359,-0.382371,0.060087
60698.036339,790865539.705296,-270931.485408,-258435.521712,-135180.196743,0.582830,-0.296791,0.028756
60698.074798,790868862.562949,-269177.761044,-259307.250169,-135157.099094,0.470758,-0.228407,-0.018661
60698.106092,790871566.325250,-268039.959555,-259852.509390,-135282.190784,0.368965,-0.175424,-0.077577
60698.137821,790874307.695178,-267185.375173,-260264.423616,-135607.733564,0.251757,-0.126156,-0.165894
60698.159550,790876185.088971,-266796.618954,-260473.692895,-135995.991430,0.160747,-0.097868,-0.252137
60698.176761,790877672.185558,-266615.814582,-260606.401485,-136435.647983,0.081290,-0.081915,-0.343242
60698.189178,790878744.986451,-266561.256620,-260690.884664,-136847.120421,0.019889,-0.076741,-0.426806
60698.202822,790879923.853531,-266579.102087,-260782.813988,-137415.680266,-0.050498,-0.081543,-0.542648
60698.216545,790881109.475745,-266681.004507,-260891.163284,-138144.865884,-0.120747,-0.105389,-0.694325
60698.230864,790882346.657436,-266870.578626,-261054.715973,-139127.973556,-0.181896,-0.167455,-0.905428
60698.239945,790883131.251375,-267022.329915,-261212.624328,-139902.965037,-0.200907,-0.240784,-1.075118
60698.249275,790883937.329511,-267180.840671,-261451.153412,-140850.217207,-0.184069,-0.359840,-1.279842
60698.254174,790884360.642406,-267252.401019,-261621.051749,-141416.504028,-0.150453,-0.445885,-1.396224
60698.259705,790884838.492951,-267309.535475,-261861.758026,-142115.277305,-0.082740,-0.565669,-1.527644
60698.264644,790885265.260354,-267326.072707,-262129.659648,-142790.764540,0.010893,-0.692792,-1.635441
60698.270104,790885736.965013,-267288.631159,-262493.108373,-143585.610109,0.154992,-0.850459,-1.728654
60698.275773,790886226.813112,-267167.400256,-262951.442626,-144446.743094,0.346082,-1.020435,-1.777664
60698.281182,790886694.144515,-266957.805224,-263464.247886,-145277.138465,0.553217,-1.170691,-1.766194
60698.287446,790887235.294632,-266592.480484,-264137.235589,-146213.414667,0.794593,-1.308733,-1.682729
60698.294281,790887825.898463,-266052.646911,-264940.736992,-147164.415236,1.025565,-1.402102,-1.529958
60698.301322,790888434.177675,-265370.379601,-265807.913453,-148038.949644,1.207816,-1.440623,-1.343586
60698.310272,790889207.486219,-264372.354783,-266921.573423,-148986.573505,1.359991,-1.431368,-1.110859
60698.318871,790889950.443343,-263328.108253,-267970.634095,-149737.319889,1.442647,-1.389126,-0.915553
60698.328540,790890785.866071,-262101.363342,-269105.266084,-150423.913258,1.487597,-1.325668,-0.734750
60698.340515,790891820.503637,-260551.791123,-270433.508719,-151089.571844,1.502248,-1.241921,-0.560040
60698.355511,790893116.124359,-258612.188006,-271976.997620,-151704.691688,1.487730,-1.142240,-0.398313
60698.371931,790894534.809995,-256524.837816,-273526.876937,-152174.299365,1.452883,-1.044826,-0.270652
60698.393286,790896379.903695,-253895.084480,-275351.290059,-152559.157186,1.396555,-0.935815,-0.153879
60698.415523,790898301.163691,-251271.423337,-277054.210850,-152769.026547,1.334508,-0.839425,-0.069552
60698.437300,790900182.731580,-248817.417159,-278555.165689,-152841.448362,1.274169,-0.757823,-0.010571
60698.456909,790901876.898459,-246703.874354,-279782.822369,-152824.455182,1.221142,-0.692587,0.028811
60698.481105,790903967.470603,-244217.783265,-281153.784662,-152724.771595,1.157570,-0.620311,0.064504
60698.511400,790906584.941378,-241289.362910,-282669.612560,-152513.713493,1.080408,-0.539464,0.094402
60698.547657,790909717.564658,-238046.450578,-284221.489368,-152183.181359,0.990260,-0.452867,0.114053
60698.590174,790913391.058250,-234601.708232,-285713.788831,-151749.104006,0.885031,-0.361029,0.119317
60698.638381,790917556.107932,-231169.323745,-287015.571446,-151275.872022,0.762078,-0.265248,0.104121
60698.686947,790921752.262932,-228247.476630,-287936.786363,-150914.566140,0.628272,-0.174653,0.063225
60698.710408,790923779.254176,-227044.732433,-288248.012576,-150816.971627,0.557642,-0.132624,0.031528
60698.740832,790926407.891640,-225708.092641,-288527.106987,-150804.820342,0.457493,-0.080195,-0.025831
60698.768668,790928812.917831,-224729.146939,-288665.557292,-150952.265985,0.354487,-0.035714,-0.101272
60698.783897,790930128.696498,-224303.158177,-288697.993564,-151120.249211,0.292250,-0.014019,-0.155984
60698.802276,790931716.689132,-223902.932950,-288702.269394,-151431.739373,0.210550,0.007553,-0.240176
60698.817615,790933041.928599,-223672.408314,-288683.878531,-151808.051137,0.136458,0.018848,-0.331568
60698.832679,790934343.476702,-223544.767533,-288657.583383,-152312.042915,0.059062,0.019236,-0.448139
60698.846355,790935525.073815,-223517.401132,-288642.283858,-152919.776802,-0.012538,0.003224,-0.586704
60698.857337,790936473.919517,-223555.285961,-288652.822820,-153541.522726,-0.066119,-0.029216,-0.729219
60698.868611,790937448.022998,-223641.528570,-288709.289650,-154338.189598,-0.107311,-0.093301,-0.913632
60698.878548,790938306.560341,-223739.779303,-288828.056087,-155205.893496,-0.115066,-0.191510,-1.113702
60698.886677,790939008.881836,-223811.531938,-289003.279272,-156052.872120,-0.081205,-0.315071,-1.300960
60698.889204,790939227.208724,-223826.996446,-289077.245076,-156343.511110,-0.059400,-0.363334,-1.361511
60698.891502,790939425.771095,-223836.338543,-289154.114990,-156619.320155,-0.033710,-0.411639,-1.416464
60698.893761,790939620.956988,-223839.964343,-289239.433000,-156900.997963,-0.002392,-0.463266,-1.469562
60698.896769,790939880.879787,-223834.095753,-289369.438601,-157291.859672,0.049581,-0.538223,-1.537200
60698.901489,790940288.644728,-223793.123015,-289614.980251,-157938.319446,0.156725,-0.668374,-1.630134
60698.908010,790940852.086792,-223651.322808,-290045.983345,-158883.092346,0.355859,-0.862730,-1.712421
60698.913675,790941341.509856,-223426.905174,-290508.906513,-159726.098537,0.565078,-1.026278,-1.721825
60698.919591,790941852.676425,-223079.297254,-291071.704212,-160594.278350,0.794428,-1.169492,-1.664063
60698.925176,790942335.234329,-222646.266103,-291660.912349,-161373.200736,0.996174,-1.265731,-1.557378
60698.931772,790942905.120007,-222019.805123,-292402.568717,-162215.262098,1.194032,-1.328446,-1.393525
60698.939276,790943553.464277,-221189.205088,-293272.054284,-163053.934125,1.357572,-1.345800,-1.193931
60698.948377,790944339.730913,-220068.766578,-294322.066445,-163902.466738,1.480624,-1.318784,-0.969599
60698.957235,790945105.064731,-218908.344319,-295312.742852,-164571.554746,1.544576,-1.267614,-0.784662
60698.967776,790946015.816159,-217484.295261,-296434.841533,-165202.125577,1.576524,-1.195644,-0.607211
60698.980933,790947152.622163,-215687.933219,-297742.139435,-165791.500958,1.578901,-1.104969,-0.438041
60698.995992,790948453.714034,-213646.403111,-299116.265607,-166263.850889,1.556305,-1.009001,-0.295525
60699.013381,790949956.136984,-211337.585680,-300556.964659,-166613.394478,1.515559,-0.911088,-0.176320
60699.035889,790951900.773742,-208448.879650,-302220.180406,-166844.332227,1.454647,-0.802553,-0.068045
60699.051044,790953210.219775,-206571.753824,-303228.618592,-166897.001105,1.412388,-0.738794,-0.014489
60699.069989,790954847.072304,-204302.923690,-304378.329731,-166876.277523,1.359938,-0.667362,0.037423
60699.092584,790956799.249897,-201708.062674,-305605.738402,-166755.856152,1.298774,-0.591621,0.083519
60699.120765,790959234.107265,-198636.242379,-306942.371494,-166500.092817,1.224843,-0.508028,0.123890
60699.154585,790962156.186327,-195183.339137,-308294.603829,-166089.337768,1.138881,-0.419269,0.154488
60699.194450,790965600.517776,-191431.992560,-309575.041427,-165521.786032,1.039559,-0.325906,0.172145
60699.240940,790969617.239980,-187489.443050,-310683.047762,-164822.970789,0.923045,-0.227260,0.172347
60699.292666,790974086.354053,-183664.607440,-311469.287848,-164097.785766,0.786906,-0.125729,0.147533
60699.328001,790977139.260184,-181414.280088,-311751.818928,-163696.490452,0.685880,-0.059763,0.112521
60699.354261,790979408.146580,-179949.541465,-311833.353858,-163482.729995,0.604144,-0.012361,0.073797
60699.381981,790981803.127693,-178614.195816,-311804.966581,-163370.501226,0.509285,0.035624,0.016643
60699.407283,790983989.222020,-177604.622646,-311682.014186,-163409.612931,0.412489,0.076135,-0.056479
60699.432646,790986180.599727,-176818.273962,-311476.235891,-163640.407309,0.302852,0.110072,-0.160542
60699.454885,790988102.024140,-176338.504599,-311245.200553,-164067.691645,0.194632,0.127607,-0.292243
