epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
59145.25000,656704869.1826417446136475,148760113.2757793366909027,144.9622564398525242,0.0014072502307162
59145.50000,656726469.1826417446136475,148774374.5805922448635101,140.3390828769839231,0.0025688369076305
59145.75000,656748069.1826417446136475,148789367.7305238544940948,134.4760757137452174,0.0035281917252222
59146.00000,656769669.1826417446136475,148805042.7371709942817688,127.3849220604755601,0.0042908871360433
59146.25000,656791269.1826417446136475,148821317.5180035531520844,119.1023394625085672,0.0048913441558769
59146.50000,656812869.1826417446136475,148838064.4663931727409363,109.7119420015906286,0.0053679483829886
59146.75000,656834469.1826417446136475,148855099.2589390277862549,99.3746437500803950,0.0057535096157054
59147.00000,656856069.1826417446136475,148872178.8574905693531036,88.3500129287676685,0.0060753660498303
59147.25000,656877669.1826417446136475,148889015.7335109114646912,76.9882380156512198,0.0063595475862457
59147.50000,656899269.1826417446136475,148905309.1894157230854034,65.6836929195605848,0.0066352669602299
59147.75000,656920869.1826417446136475,148920784.2264857888221741,54.8060600074011646,0.0069381646295478
59148.00000,656942469.1826417446136475,148935222.5745657980442047,44.6430576092390226,0.0073134746197969
59148.25000,656964069.1826417446136475,148948475.5583174824714661,35.3813181108546999,0.0078220315449211
59148.50000,656985669.1826417446136475,148960459.4124998748302460,27.1298695077221623,0.0085489156430267
59148.75000,657007269.1826417446136475,148971140.8018485009670258,19.9818227637621391,0.0089267382515469
59149.00000,657028869.1826417446136475,148980520.4764429330825806,14.1393101432620085,0.0081526635969265
59149.25000,657050469.1826417446136475,148988619.5874052941799164,10.1761468837614792,0.0064124606064844
59149.50000,657072069.1826417446136475,148995469.9631209671497345,9.1164447910802053,0.0026896486061554
59149.75000,657093669.1826417446136475,149001107.9171731472015381,10.8417018233122349,-0.0004754049505534
59150.00000,657115269.1826417446136475,149005570.6307545602321625,13.8340586334943492,-0.0031109681399331
59150.25000,657136869.1826417446136475,149008894.2098788917064667,17.1080182460365080,-0.0032961188687699
59150.50000,657158469.1826417446136475,149011112.7511610686779022,20.3111468956228371,-0.0035564275759453
59150.75000,657180069.1826417446136475,149012257.9777708649635315,23.3270263924421499,-0.0037827250292641
59151.00000,657201669.1826417446136475,149012359.1772625446319580,26.1204556814765354,-0.0039824811316599
59151.25000,657223269.1826417446136475,149011443.2855431735515594,28.6854665722746418,-0.0041596582323733
59151.50000,657244869.1826417446136475,149009535.0307756960391998,31.0268120232784206,-0.0043470836879088
59151.75000,657266469.1826417446136475,149006657.0920401811599731,33.1528965786358185,-0.0045596172917609
59152.00000,657288069.1826417446136475,149002830.2508938610553741,35.0730662111162914,-0.0047362264666130
59152.25000,657309669.1826417446136475,148998073.5267539918422699,36.7960605720728964,-0.0048861441495832
59152.50000,657331269.1826417446136475,148992404.2937195301055908,38.3297170696191216,-0.0050151699307647
59152.75000,657352869.1826417446136475,148985838.3797188401222229,39.6808636876258234,-0.0051271132166526
59153.00000,657374469.1826417446136475,148978390.1502648591995239,40.8553618097839504,-0.0052245978915572
59153.25000,657396069.1826417446136475,148970072.5795158445835114,41.8582114636112692,-0.0053095309171787
59153.50000,657417669.1826417446136475,148960897.3112584948539734,42.6936759459813899,-0.0053833849226077
59153.75000,657439269.1826417446136475,148950874.7121328413486481,43.3654041980858196,-0.0054473726822092
59154.00000,657460869.1826417446136475,148940013.9190346896648407,43.8765399669723024,-0.0055025557671897
59154.25000,657482469.1826417446136475,148928322.8822392523288727,44.2298123634884632,-0.0055499113649863
59154.50000,657504069.1826417446136475,148915808.4054121375083923,44.4276054694007385,-0.0055903715481977
59154.75000,657525669.1826417446136475,148902476.1833266913890839,44.4720064888292157,-0.0056248439297216
59155.00000,657547269.1826417446136475,148888330.8377825915813446,44.3648331538425182,-0.0056542195296568
59155.25000,657568869.1826417446136475,148873375.9519140124320984,44.1076420663828372,-0.0056793717053519
59155.50000,657590469.1826417446136475,148857614.1027786135673523,43.7017205435705733,-0.0057011485030321
59155.75000,657612069.1826417446136475,148841046.8918042480945587,43.1480655650135816,-0.0057203594337974
59156.00000,657633669.1826417446136475,148823674.9723353087902069,42.4473547680875924,-0.0057377560861977
59156.25000,657655269.1826417446136475,148805498.0731261372566223,41.5999165082985698,-0.0057540038144990
59156.50000,657676869.1826417446136475,148786515.0161650776863098,40.6057093727482865,-0.0057696384408825
59156.75000,657698469.1826417446136475,148766723.7266239523887634,39.4643273676640760,-0.0057849963614404
59157.00000,657720069.1826417446136475,148746121.2320051789283752,38.1750572406329454,-0.0058000967366103
59157.25000,657741669.1826417446136475,148724703.6466365754604340,36.7370328249960494,-0.0058144367167383
