epoch (MJD),epoch (seconds TDB),r [km],alpha [deg],beta [deg]
59155.50000,657590469.1826417446136475,472789.2200440099695697,30.3695030651406093,-16.4808044576208488
59155.75000,657612069.1826417446136475,471551.9588830136344768,29.7683249737026365,-18.8846859452994558
59156.00000,657633669.1826417446136475,470083.6911127044586465,29.0805584823916909,-21.2902355333988496
59156.25000,657655269.1826417446136475,468391.5732980156317353,28.2870577007886901,-23.6954784242620100
59156.50000,657676869.1826417446136475,466484.1674616010277532,27.3634473684691812,-26.0986406767547479
59156.75000,657698469.1826417446136475,464371.4790040599764325,26.2780821473142154,-28.4978000767905293
59157.00000,657720069.1826417446136475,462065.0069785105879419,24.9891072177270424,-30.8902631164718500
59157.25000,657741669.1826417446136475,459577.8065477618947625,23.4401606043643902,-33.2714367682481651
59157.50000,657763269.1826417446136475,456924.5627426826395094,21.5540232305050274,-35.6327450658701679
59157.75000,657784869.1826417446136475,454121.6735755669651553,19.2232268167187144,-37.9576937050073369
59158.00000,657806469.1826417446136475,451187.3389683634159155,16.2964354138840086,-40.2142597129645480
59158.25000,657828069.1826417446136475,448141.6495710158487782,12.5600624448243092,-42.3398667302018197
59158.50000,657849669.1826417446136475,445006.6659710942767560,7.7187480404079043,-44.2114052318004127
59158.75000,657871269.1826417446136475,441806.4734250670881011,1.3942089343271398,-45.5863331598233330
59159.00000,657892869.1826417446136475,438567.1891642120317556,-6.7931265851950835,-45.9955545802011159
59159.25000,657914469.1826417446136475,435316.8872248496045358,-16.9130601889142831,-44.5948471397784019
59159.50000,657936069.1826417446136475,432085.3878096362459473,-28.1112008144590533,-40.1252808082805217
59159.75000,657957669.1826417446136475,428903.8322436181479134,-38.2817164932675382,-31.4274649314842947
59160.00000,657979269.1826417446136475,425803.9290721484576352,-45.1128892993528723,-18.8009259219641933
59160.25000,658000869.1826417446136475,422816.7138179123867303,-47.7655458531070138,-4.7809796599244416
59160.50000,658022469.1826417446136475,419970.6289651423576288,-47.0039898237708300,7.7136808625517386
59160.75000,658044069.1826417446136475,417288.7496229970129207,-43.9764686812164314,17.4900806018071044
59161.00000,658065669.1826417446136475,414785.1759112327126786,-39.4163173064075352,24.7711428538281453
59161.25000,658087269.1826417446136475,412461.2251444626017474,-33.6241798177561151,30.1640313807659020
59161.50000,658108869.1826417446136475,410303.3614449032465927,-26.7054803900330988,34.1981826949169800
59161.75000,658130469.1826417446136475,408286.5172656156355515,-18.7980284017529939,37.2511149888013833
59162.00000,658152069.1826417446136475,406386.4171577287488617,-10.2355446602280882,39.5804407759666006
59162.25000,658173669.1826417446136475,404598.8245121645741165,-1.5910328252945074,41.3626972840585054
59162.50000,658195269.1826417446136475,402953.6309617284568958,6.4467230714231052,42.7218279202148281
59162.75000,658216869.1826417446136475,401510.5517304920358583,13.2866465598820565,43.7521025821588267
59163.00000,658238469.1826417446136475,400338.3613485361565836,18.5656696544849282,44.5426090764375076
59163.25000,658260069.1826417446136475,399493.1604334266157821,22.0983906941145953,45.2113145179853149
59163.50000,658281669.1826417446136475,399007.1141962703550234,23.6340900209406719,45.9710508934250086
59163.75000,658303269.1826417446136475,398887.7720319446525536,22.1396957540020907,47.3051401602630506
59164.00000,658324869.1826417446136475,399122.8416968088713475,11.4686235600424826,50.2790426982451848
59164.25000,658346469.1826417446136475,399686.1507713458267972,-43.4195414027054198,29.8127312629402788
59164.50000,658368069.1826417446136475,400542.8053463264368474,-47.4586375012209984,-19.1140872417076793
59164.75000,658389669.1826417446136475,401653.0517744352691807,-43.3059708579426612,-26.5472766167091123
59165.00000,658411269.1826417446136475,402974.9709528168896213,-41.1757455535058412,-27.8185653676322460
59165.25000,658432869.1826417446136475,404466.2909824844100513,-39.8030884153735585,-27.3742684387309936
59165.50000,658454469.1826417446136475,406085.5836566551006399,-38.7574967962821191,-26.1728933307177378
59165.75000,658476069.1826417446136475,407793.0465862721903250,-37.8800185332783528,-24.5394167810609041
59166.00000,658497669.1826417446136475,409551.0125742796808481,-37.1034830339823429,-22.6179500235822459
59166.25000,658519269.1826417446136475,411324.2820942807593383,-36.3963153148348795,-20.4847663338603212
